code,name,market_cap,is_tech,latest_close,latest_ma20,days_above_ma20,max_distance_above_ma20_pct,min_distance_above_ma20_pct,avg_distance_above_ma20_pct,latest_distance_above_ma20_pct,ma20_strength_score,last_breach_date,latest_date,rsi,volume_price_corr,volume_change_22d,volatility_20d,volume_price_score,rsi_score,volatility_score,composite_score
002422,科伦药业,619.83,True,47.73,38.51,21,26.76,-1.1,7.23,23.95,0.7649,从未跌破（观测期内）,2026-07-06,79.96,0.9442,1.9739,0.6573,0.9665,0.4454,0.0,0.6367
605208,永茂泰,56.72,True,17.19,15.73,19,9.25,-4.44,4.32,9.25,0.6708,从未跌破（观测期内）,2026-07-06,60.72,0.457,1.6323,0.5051,0.6742,0.8729,0.1582,0.6352
000021,深科技,839.02,True,53.3,47.71,19,46.22,-6.54,14.28,11.72,0.8023,从未跌破（观测期内）,2026-07-06,68.33,0.901,-0.1254,0.9169,0.6904,0.7038,0.0,0.6343
002931,锋龙股份,160.2,True,79.6,69.72,18,21.83,-4.2,8.9,14.17,0.7589,从未跌破（观测期内）,2026-07-06,62.94,0.43,2.097,0.9725,0.658,0.8235,0.0,0.6328
603049,中策橡胶,246.94,True,48.9,45.24,7,8.08,-3.56,-0.41,8.08,0.37,从未跌破（观测期内）,2026-07-06,56.6,0.9119,2.5893,0.3808,0.9472,0.9644,0.3654,0.6325
600470,六国化工,34.9,True,6.69,5.93,15,16.0,-9.25,3.07,12.79,0.5653,从未跌破（观测期内）,2026-07-06,60.44,0.8693,4.3619,0.9326,0.9216,0.8791,0.0,0.6323
603976,正川股份,41.58,True,27.31,26.59,21,20.48,-1.7,10.1,2.71,0.6517,从未跌破（观测期内）,2026-07-06,55.37,0.4788,1.9269,0.9423,0.6873,0.9919,0.0,0.6309
002653,海思科,374.95,True,69.85,56.76,12,45.23,-8.76,9.16,23.06,0.6699,从未跌破（观测期内）,2026-07-06,72.51,0.9378,4.7675,0.8459,0.9627,0.6109,0.0,0.6308
600141,兴发集团,473.49,True,39.4,39.2,17,38.62,-14.21,13.19,0.52,0.5333,从未跌破（观测期内）,2026-07-06,54.41,0.7861,1.3973,0.9848,0.8717,0.9869,0.0,0.6286
600378,昊华科技,733.74,True,68.41,65.49,22,50.38,4.45,27.98,4.45,0.7113,从未跌破（观测期内）,2026-07-06,60.18,0.4763,0.4192,1.1481,0.6535,0.8849,0.0,0.6249
600176,中国巨石,2534.27,True,63.81,57.2,20,54.44,-5.85,23.88,11.56,0.8182,从未跌破（观测期内）,2026-07-06,67.75,0.5078,0.2794,0.9632,0.6164,0.7167,0.0,0.6247
002520,日发精机,55.1,True,7.68,6.93,20,17.09,-1.75,6.01,10.85,0.7264,从未跌破（观测期内）,2026-07-06,64.79,0.513,6.9557,0.6681,0.7078,0.7824,0.0,0.624
603135,中重科技,90.53,True,14.38,13.18,16,31.46,-7.23,6.54,9.13,0.6463,从未跌破（观测期内）,2026-07-06,66.29,0.7634,3.8632,0.8819,0.858,0.749,0.0,0.6228
603065,宿迁联盛,77.13,True,18.41,16.29,22,68.7,7.76,40.8,12.98,0.85,从未跌破（观测期内）,2026-07-06,69.08,0.3625,0.4084,0.9531,0.5809,0.6871,0.0,0.6226
002668,TCL智家,117.84,True,10.87,10.18,18,12.8,-4.01,4.83,6.74,0.5773,从未跌破（观测期内）,2026-07-06,61.81,0.6412,1.8753,0.4998,0.7847,0.8487,0.167,0.6219
001359,平安电工,66.55,True,110.39,104.45,17,51.7,-7.87,19.12,5.68,0.6625,从未跌破（观测期内）,2026-07-06,62.77,0.6089,1.3686,0.929,0.7653,0.8274,0.0,0.6218
603269,海鸥股份,75.72,True,17.53,16.19,16,11.29,-2.98,2.46,8.3,0.5527,从未跌破（观测期内）,2026-07-06,51.14,0.7846,1.0284,0.7913,0.8708,0.9142,0.0,0.6216
002407,多氟多,494.72,True,45.86,42.6,17,37.91,-8.9,10.94,7.65,0.7116,从未跌破（观测期内）,2026-07-06,58.16,0.3266,2.2753,0.9539,0.596,0.9297,0.0,0.6196
003009,中天火箭,106.01,True,64.37,59.48,17,14.56,-12.45,3.73,8.22,0.5694,从未跌破（观测期内）,2026-07-06,50.95,0.7248,3.4637,0.8463,0.8349,0.91,0.0,0.6185
603669,灵康药业,42.53,True,5.97,5.24,20,24.95,-5.86,11.79,13.96,0.8182,从未跌破（观测期内）,2026-07-06,79.52,0.6134,2.6712,0.568,0.7681,0.455,0.0533,0.6183
002955,鸿合科技,71.35,True,36.47,33.18,22,25.11,2.38,15.22,9.91,0.8477,从未跌破（观测期内）,2026-07-06,64.44,0.0844,0.7014,0.5666,0.4506,0.7903,0.0556,0.6181
600206,有研新材,430.81,True,50.89,46.65,18,68.64,-6.63,28.18,9.09,0.7636,从未跌破（观测期内）,2026-07-06,66.4,0.4877,0.399,1.0375,0.6522,0.7466,0.0,0.6178
002821,凯莱英,513.93,True,162.1,134.78,12,36.13,-6.63,9.73,20.27,0.6843,从未跌破（观测期内）,2026-07-06,75.38,0.8898,3.4836,0.7534,0.9339,0.5471,0.0,0.6166
000725,京东方Ａ,2744.49,True,7.76,7.09,22,32.26,1.75,18.65,9.43,0.8357,从未跌破（观测期内）,2026-07-06,68.57,0.6104,0.0079,0.8658,0.5694,0.6985,0.0,0.6163
603456,九洲药业,136.09,True,15.3,13.21,16,15.83,-4.99,3.17,15.83,0.5838,从未跌破（观测期内）,2026-07-06,79.54,0.9317,3.2297,0.392,0.959,0.4547,0.3467,0.6162
002211,ST宏达,18.34,True,4.24,3.88,14,9.83,-5.42,1.95,9.36,0.5274,从未跌破（观测期内）,2026-07-06,63.38,0.66,0.6286,0.4312,0.796,0.8138,0.2813,0.6149
603339,四方科技,46.26,True,14.95,13.78,13,16.47,-3.47,3.26,8.51,0.501,从未跌破（观测期内）,2026-07-06,67.58,0.9355,2.3022,0.4823,0.9613,0.7205,0.1962,0.6143
002056,横店东磁,500.18,True,30.78,28.03,22,31.71,1.14,11.47,9.8,0.845,从未跌破（观测期内）,2026-07-06,67.19,0.5266,0.014,0.8819,0.5215,0.7291,0.0,0.6142
603662,柯力传感,205.57,True,73.2,69.69,17,15.37,-2.84,4.41,5.03,0.5197,从未跌破（观测期内）,2026-07-06,59.49,0.8373,1.9834,0.7199,0.9024,0.9003,0.0,0.6136
002805,丰元股份,76.53,True,27.45,25.44,15,33.72,-12.51,8.93,7.9,0.6595,从未跌破（观测期内）,2026-07-06,65.18,0.6319,1.8211,0.8654,0.7791,0.7738,0.0,0.6133
002643,万润股份,180.44,True,20.0,17.91,15,28.45,-15.98,8.42,11.65,0.6992,从未跌破（观测期内）,2026-07-06,72.77,0.7485,0.5089,0.6911,0.8491,0.6051,0.0,0.613
603726,朗迪集团,62.62,True,33.9,29.17,15,24.63,-12.05,5.69,16.23,0.6309,从未跌破（观测期内）,2026-07-06,71.07,0.8783,1.205,0.7226,0.927,0.6428,0.0,0.6127
001309,德明利,1543.39,True,935.0,769.44,15,38.54,-11.1,11.38,21.52,0.7386,从未跌破（观测期内）,2026-07-06,73.98,0.6708,0.7222,0.8493,0.8025,0.5782,0.0,0.6117
600601,方正科技,625.13,True,14.99,13.53,14,12.83,-6.4,3.89,10.8,0.5699,从未跌破（观测期内）,2026-07-06,60.72,0.7527,0.4548,0.7758,0.8335,0.8728,0.0,0.6109
603690,至纯科技,127.07,True,33.18,31.14,15,25.15,-6.45,8.07,6.54,0.6038,从未跌破（观测期内）,2026-07-06,70.38,0.9121,1.0835,0.6453,0.9473,0.6582,0.0,0.61
600267,海正药业,129.24,True,10.95,9.98,12,9.69,-9.71,-0.03,9.69,0.4324,从未跌破（观测期内）,2026-07-06,64.45,0.8849,2.8152,0.4152,0.931,0.79,0.308,0.6099
002559,亚威股份,66.78,True,13.25,11.44,14,39.24,-9.25,7.66,15.84,0.6643,从未跌破（观测期内）,2026-07-06,68.44,0.6859,1.7853,0.835,0.8116,0.7013,0.0,0.6089
600889,*ST京化,60.45,True,16.5,15.82,12,6.22,-5.25,-0.09,4.3,0.3596,从未跌破（观测期内）,2026-07-06,53.92,0.6859,1.0595,0.3373,0.8115,0.9759,0.4378,0.6076
002935,天奥电子,93.12,True,22.5,21.32,17,11.07,-9.68,3.35,5.55,0.493,从未跌破（观测期内）,2026-07-06,51.84,0.7936,1.3723,0.5853,0.8761,0.9297,0.0246,0.6059
002584,西陇科学,43.84,True,9.36,9.12,18,33.97,-9.77,8.73,2.59,0.5692,从未跌破（观测期内）,2026-07-06,57.07,0.576,2.505,0.9828,0.7456,0.954,0.0,0.6049
603380,易德龙,73.67,True,45.92,40.82,14,21.32,-9.68,5.3,12.5,0.6053,从未跌破（观测期内）,2026-07-06,66.18,0.7447,0.6676,0.7909,0.8468,0.7516,0.0,0.6042
002747,埃斯顿,360.14,True,46.03,36.91,22,32.1,1.06,14.93,24.7,0.85,从未跌破（观测期内）,2026-07-06,77.14,0.4059,0.7996,0.9438,0.6435,0.508,0.0,0.6025
000623,吉林敖东,223.43,True,18.76,17.77,15,6.62,-5.97,1.5,5.57,0.4434,从未跌破（观测期内）,2026-07-06,58.15,0.6964,0.7304,0.4634,0.8178,0.9299,0.2276,0.6019
002965,祥鑫科技,103.41,True,54.31,44.72,21,31.19,-0.95,14.77,21.44,0.8341,从未跌破（观测期内）,2026-07-06,82.04,0.5847,3.2587,0.6947,0.7508,0.3992,0.0,0.6012
603078,江化微,222.51,True,57.7,47.65,22,29.97,3.88,17.67,21.09,0.85,从未跌破（观测期内）,2026-07-06,76.03,0.4367,0.3869,0.8157,0.6168,0.5326,0.0,0.6007
002457,青龙管业,46.89,True,14.07,12.85,17,9.45,-4.35,2.54,9.45,0.5967,从未跌破（观测期内）,2026-07-06,60.92,0.5843,0.8478,0.6963,0.7506,0.8684,0.0,0.6
002345,潮宏基,92.01,True,10.61,9.45,11,12.36,-7.52,1.62,12.33,0.4656,从未跌破（观测期内）,2026-07-06,56.98,0.8028,1.4079,0.6604,0.8817,0.956,0.0,0.5979
000521,长虹美菱,53.74,True,6.14,5.52,14,11.21,-7.99,1.67,11.21,0.5163,从未跌破（观测期内）,2026-07-06,60.35,0.7644,4.1142,0.6295,0.8586,0.8811,0.0,0.5974
002158,汉钟精机,194.59,True,36.47,32.58,14,19.41,-12.48,4.83,11.94,0.5934,从未跌破（观测期内）,2026-07-06,72.97,0.9314,1.3088,0.6711,0.9589,0.6006,0.0,0.5972
603283,赛腾股份,239.68,True,67.99,63.85,18,36.97,-6.21,15.35,6.49,0.6986,从未跌破（观测期内）,2026-07-06,65.67,0.5365,0.3421,0.8285,0.6588,0.763,0.0,0.5967
002371,北方华创,5826.98,True,803.6,745.49,18,30.77,-5.98,10.63,7.79,0.7312,从未跌破（观测期内）,2026-07-06,65.1,0.6127,0.0573,0.6091,0.5905,0.7755,0.0,0.5952
600851,海欣股份,65.18,True,8.83,8.38,13,28.45,-8.96,5.32,5.41,0.4753,从未跌破（观测期内）,2026-07-06,62.21,0.9099,3.5163,0.802,0.9459,0.8397,0.0,0.5945
600460,士兰微,775.79,True,46.62,43.44,19,35.24,-4.22,15.88,7.31,0.735,从未跌破（观测期内）,2026-07-06,70.36,0.8308,-0.0694,0.8161,0.6707,0.6587,0.0,0.5934
605111,新洁能,333.76,True,80.36,74.77,18,40.78,-3.18,13.37,7.48,0.7233,从未跌破（观测期内）,2026-07-06,64.06,0.7489,-0.1818,0.9448,0.5766,0.7987,0.0,0.5932
002631,德尔未来,85.23,True,10.74,9.2,20,34.54,-12.31,13.08,16.71,0.8182,从未跌破（观测期内）,2026-07-06,74.69,0.4244,0.3979,0.7624,0.6138,0.5624,0.0,0.5932
603040,新坐标,135.13,True,68.83,64.53,19,11.72,-2.48,4.66,6.66,0.621,从未跌破（观测期内）,2026-07-06,57.23,0.5802,0.1751,0.6062,0.6181,0.9505,0.0,0.593
600531,豫光金铅,176.19,True,14.57,14.14,15,26.84,-16.73,3.25,3.02,0.3952,从未跌破（观测期内）,2026-07-06,54.32,0.9166,1.4245,0.8906,0.95,0.985,0.0,0.5926
603211,晋拓股份,107.45,True,39.53,33.67,19,23.16,-4.37,9.06,17.4,0.7787,从未跌破（观测期内）,2026-07-06,68.86,0.2842,1.8104,0.9795,0.5705,0.6919,0.0,0.5925
603898,好莱客,43.49,True,13.97,13.66,16,20.78,-1.02,5.49,2.29,0.4489,从未跌破（观测期内）,2026-07-06,58.99,0.8584,0.7867,0.5957,0.915,0.9113,0.0071,0.5917
002068,黑猫股份,96.58,True,13.14,12.24,16,38.11,-6.3,12.75,7.31,0.6874,从未跌破（观测期内）,2026-07-06,66.21,0.6119,0.23,0.8856,0.6592,0.751,0.0,0.5899
603259,药明康德,3041.39,True,122.97,109.5,14,22.27,-6.7,6.26,12.3,0.6291,从未跌破（观测期内）,2026-07-06,79.15,0.7734,1.6973,0.4837,0.864,0.4633,0.1938,0.5894
002971,和远气体,103.67,True,64.39,62.44,22,60.5,3.13,30.87,3.13,0.6782,从未跌破（观测期内）,2026-07-06,56.79,0.1664,1.4556,1.108,0.4998,0.9602,0.0,0.5883
002675,东诚药业,96.12,True,12.93,12.62,11,2.52,-2.43,0.11,2.44,0.3401,从未跌破（观测期内）,2026-07-06,59.54,0.6009,1.1749,0.2763,0.7606,0.8991,0.5394,0.5869
603061,金海通,401.94,True,462.0,384.71,19,45.27,-6.84,15.07,20.09,0.8023,从未跌破（观测期内）,2026-07-06,72.72,0.6189,0.0059,0.8181,0.5737,0.6062,0.0,0.5856
000691,亚太实业,38.08,True,11.78,11.29,22,34.52,1.96,14.62,4.32,0.7079,从未跌破（观测期内）,2026-07-06,59.84,0.6908,-0.2981,0.721,0.4952,0.8923,0.0,0.5854
000739,普洛药业,213.76,True,18.46,16.58,12,11.32,-7.01,0.49,11.32,0.4532,从未跌破（观测期内）,2026-07-06,70.83,0.8357,1.3497,0.4084,0.9014,0.6481,0.3193,0.5842
000703,恒逸石化,577.2,True,15.18,13.79,10,25.15,-7.81,2.38,10.06,0.4686,从未跌破（观测期内）,2026-07-06,60.92,0.8183,1.2477,0.8311,0.891,0.8684,0.0,0.5839
603324,盛剑科技,67.8,True,45.91,42.02,20,42.9,-3.97,18.75,9.25,0.7995,从未跌破（观测期内）,2026-07-06,64.92,0.6464,-0.3893,0.9514,0.4321,0.7796,0.0,0.5838
000800,一汽解放,312.47,True,6.35,6.08,8,4.38,-3.89,-0.44,4.38,0.3061,从未跌破（观测期内）,2026-07-06,55.24,0.6815,0.9588,0.362,0.8089,0.9946,0.3966,0.583
000551,创元科技,96.42,True,19.9,17.09,11,28.07,-12.01,5.27,16.47,0.5569,从未跌破（观测期内）,2026-07-06,71.96,0.9007,2.3346,0.6876,0.9404,0.6231,0.0,0.5825
600885,宏发股份,588.09,True,38.0,34.29,13,12.21,-5.96,1.61,10.82,0.497,从未跌破（观测期内）,2026-07-06,65.02,0.8547,1.1809,0.6278,0.9128,0.7773,0.0,0.5824
002303,美盈森,41.48,True,4.29,3.73,15,26.41,-7.99,8.45,15.11,0.6999,从未跌破（观测期内）,2026-07-06,78.38,0.7038,3.3765,0.6923,0.8223,0.4805,0.0,0.5816
603032,德新科技,69.28,True,29.75,25.16,15,18.25,-8.05,3.24,18.25,0.5697,从未跌破（观测期内）,2026-07-06,70.47,0.8115,0.6568,0.7649,0.8869,0.6562,0.0,0.5808
002773,康弘药业,160.09,True,23.31,20.63,10,13.01,-4.52,0.68,13.01,0.4337,从未跌破（观测期内）,2026-07-06,66.79,0.9403,1.0576,0.526,0.9642,0.738,0.1233,0.5806
603980,吉华集团,42.44,True,6.27,6.16,15,18.74,-5.96,4.94,1.77,0.4064,从未跌破（观测期内）,2026-07-06,59.46,0.783,0.4566,0.5017,0.8524,0.9009,0.1638,0.5804
000811,冰轮环境,524.71,True,53.63,43.09,15,49.99,-11.62,17.74,24.46,0.7386,从未跌破（观测期内）,2026-07-06,77.1,0.5461,0.5986,0.987,0.7277,0.509,0.0,0.5792
002415,海康威视,3060.4,True,33.83,32.38,14,9.95,-4.62,2.3,4.47,0.4008,从未跌破（观测期内）,2026-07-06,64.86,0.8417,0.5689,0.4551,0.905,0.781,0.2415,0.579
000012,南  玻Ａ,90.52,True,4.62,4.6,19,16.71,-4.12,6.27,0.41,0.4694,从未跌破（观测期内）,2026-07-06,58.47,0.7081,1.2221,0.8383,0.8248,0.9228,0.0,0.5785
002635,安洁科技,83.14,True,21.02,18.78,16,25.53,-8.94,5.55,11.94,0.6432,从未跌破（观测期内）,2026-07-06,65.35,0.4454,1.3897,0.8666,0.6672,0.77,0.0,0.5781
000050,深天马Ａ,209.96,True,8.62,9.03,18,27.13,-5.22,7.83,-4.58,0.3677,从未跌破（观测期内）,2026-07-06,55.28,0.8791,0.5271,0.8096,0.9275,0.9939,0.0,0.5777
600160,巨化股份,1324.23,True,49.05,47.37,22,26.08,3.54,16.25,3.54,0.6886,从未跌破（观测期内）,2026-07-06,54.37,0.4337,-0.1046,0.8529,0.4183,0.986,0.0,0.5772
603928,兴业股份,54.0,True,15.85,12.62,11,29.59,-9.88,4.44,25.61,0.536,从未跌破（观测期内）,2026-07-06,69.71,0.8503,15.3966,0.9115,0.9102,0.6731,0.0,0.5766
603181,皇马科技,92.54,True,15.72,15.74,17,15.7,-8.54,5.81,-0.13,0.4124,从未跌破（观测期内）,2026-07-06,51.82,0.702,1.4877,0.5192,0.8212,0.9293,0.1347,0.5763
603072,天和磁材,49.56,True,39.26,38.62,16,13.43,-5.07,2.7,1.66,0.382,从未跌破（观测期内）,2026-07-06,52.71,0.822,0.7123,0.5602,0.8932,0.949,0.0663,0.5759
603595,ST东尼,76.94,True,33.1,30.47,22,35.55,2.94,15.73,8.62,0.8155,从未跌破（观测期内）,2026-07-06,66.37,-0.0075,3.3623,0.6345,0.4,0.7472,0.0,0.5757
603330,天洋新材,37.21,True,8.6,8.21,15,30.76,-9.75,6.07,4.75,0.5091,从未跌破（观测期内）,2026-07-06,52.93,0.5382,1.6807,0.8106,0.7229,0.9539,0.0,0.5752
603004,鼎龙科技,13.54,True,22.99,22.02,17,15.87,-8.66,6.44,4.4,0.5414,从未跌破（观测期内）,2026-07-06,62.88,0.8188,0.0558,0.5399,0.7136,0.8249,0.1001,0.575
000925,众合科技,61.14,True,9.11,8.85,14,18.77,-6.42,4.21,2.96,0.4021,从未跌破（观测期内）,2026-07-06,57.85,0.8407,0.61,0.7356,0.9044,0.9366,0.0,0.5743
002577,雷柏科技,53.66,True,19.12,18.54,12,6.79,-5.38,0.63,3.14,0.3274,从未跌破（观测期内）,2026-07-06,55.06,0.7197,0.654,0.4614,0.8318,0.9986,0.231,0.5733
002536,飞龙股份,299.42,True,55.0,45.65,15,22.14,-11.63,5.49,20.47,0.626,从未跌破（观测期内）,2026-07-06,65.3,0.6027,0.2819,0.8771,0.6744,0.7711,0.0,0.5732
002787,华源控股,73.8,True,29.75,28.9,19,17.86,-4.48,6.62,2.94,0.5412,从未跌破（观测期内）,2026-07-06,59.97,0.5157,0.9246,0.7754,0.7094,0.8896,0.0,0.5718
600352,浙江龙盛,408.29,True,12.55,11.58,15,15.34,-8.29,3.68,8.37,0.54,从未跌破（观测期内）,2026-07-06,58.54,0.477,1.49,0.7077,0.6862,0.9212,0.0,0.5718
603811,诚意药业,35.28,True,7.7,7.51,12,3.33,-6.2,-0.86,2.57,0.286,从未跌破（观测期内）,2026-07-06,51.3,0.7023,1.2726,0.3282,0.8214,0.9177,0.453,0.5713
002354,天娱数科,137.05,True,8.43,8.38,19,27.24,-10.34,10.66,0.58,0.5669,从未跌破（观测期内）,2026-07-06,55.64,0.3094,1.1433,1.2789,0.5856,0.9859,0.0,0.5703
605228,神通科技,71.14,True,14.91,13.38,11,11.43,-8.99,0.53,11.43,0.4383,从未跌破（观测期内）,2026-07-06,71.54,0.8342,2.5226,0.4286,0.9005,0.6324,0.2856,0.5698
002472,双环传动,349.97,True,46.75,41.92,12,12.03,-10.17,0.28,11.53,0.4478,从未跌破（观测期内）,2026-07-06,60.76,0.7743,2.5716,0.7086,0.8646,0.872,0.0,0.5697
601678,滨化股份,127.5,True,6.24,6.22,17,26.4,-8.67,6.04,0.39,0.4312,从未跌破（观测期内）,2026-07-06,52.37,0.7248,1.6453,0.9377,0.8349,0.9416,0.0,0.5695
002937,兴瑞科技,134.68,True,42.73,41.12,21,19.46,-0.47,10.77,3.9,0.6817,从未跌破（观测期内）,2026-07-06,56.85,0.2708,0.0133,0.5481,0.3678,0.9588,0.0866,0.5694
603607,京华激光,45.52,True,25.5,22.5,11,20.37,-8.23,2.24,13.32,0.4811,从未跌破（观测期内）,2026-07-06,66.31,0.8349,2.5807,0.7012,0.9009,0.7487,0.0,0.5674
001256,炜冈科技,31.17,True,29.15,25.79,17,21.06,-8.08,5.51,13.03,0.6582,从未跌破（观测期内）,2026-07-06,75.18,0.5779,3.2449,0.573,0.7467,0.5516,0.045,0.5671
603698,航天工程,211.02,True,39.37,35.55,12,30.83,-13.97,2.84,10.74,0.5118,从未跌破（观测期内）,2026-07-06,66.99,0.7695,1.0635,0.7884,0.8617,0.7336,0.0,0.5669
002605,姚记科技,64.57,True,19.09,18.57,9,2.79,-5.04,-0.31,2.79,0.2973,从未跌破（观测期内）,2026-07-06,52.25,0.5793,0.734,0.3085,0.7476,0.939,0.4859,0.5665
002603,以岭药业,217.49,True,15.8,15.18,9,4.09,-7.19,-0.81,4.09,0.2784,从未跌破（观测期内）,2026-07-06,54.42,0.6797,0.6691,0.377,0.8078,0.987,0.3717,0.5665
600178,东安动力,47.67,True,10.22,9.74,17,12.38,-9.62,1.98,4.98,0.4445,从未跌破（观测期内）,2026-07-06,51.18,0.7009,3.402,0.773,0.8206,0.9151,0.0,0.566
600276,恒瑞医药,3621.36,True,56.77,49.81,12,13.97,-8.71,1.38,13.97,0.4753,从未跌破（观测期内）,2026-07-06,76.22,0.8615,1.2039,0.4365,0.9169,0.5284,0.2726,0.5659
600380,健康元,187.52,True,10.25,9.68,8,5.9,-5.54,-0.99,5.9,0.315,从未跌破（观测期内）,2026-07-06,57.03,0.5644,1.0598,0.3439,0.7386,0.9548,0.4269,0.5657
603270,金帝股份,22.08,True,31.22,30.99,17,14.13,-6.83,3.77,0.73,0.3829,从未跌破（观测期内）,2026-07-06,57.26,0.816,3.1025,0.6825,0.8896,0.9498,0.0,0.5655
603006,联明股份,35.9,True,14.12,13.71,14,8.15,-7.05,1.21,2.99,0.3376,从未跌破（观测期内）,2026-07-06,62.9,0.8561,0.437,0.4266,0.8885,0.8245,0.289,0.5654
002132,恒星科技,78.77,True,5.63,5.4,12,7.95,-3.58,1.33,4.27,0.3775,从未跌破（观测期内）,2026-07-06,57.84,0.6734,0.9952,0.4972,0.804,0.9368,0.1713,0.5651
601233,桐昆股份,562.56,True,23.69,22.54,20,15.22,-1.57,6.3,5.12,0.6037,从未跌破（观测期内）,2026-07-06,50.92,0.4214,0.2853,0.8357,0.5669,0.9094,0.0,0.5651
002990,盛视科技,98.7,True,71.51,60.74,14,42.8,-19.64,10.2,17.73,0.7227,从未跌破（观测期内）,2026-07-06,76.57,0.6334,0.2576,0.823,0.6831,0.5206,0.0,0.564
