code,name,market_cap,is_tech,latest_close,latest_ma20,days_above_ma20,max_distance_above_ma20_pct,min_distance_above_ma20_pct,avg_distance_above_ma20_pct,latest_distance_above_ma20_pct,ma20_strength_score,last_breach_date,latest_date,rsi,volume_price_corr,volume_change_22d,volatility_20d,volume_price_score,rsi_score,volatility_score,composite_score,trend_score,trend_normalized,trend_phase,daily_trend_score,weekly_trend_score,monthly_trend_score
002317,众生药业,206.17,True,27.07,27.3,19,27.45,-1.68,11.07,-0.83,0.5316,2026-07-21,2026-07-21,50.88,0.7426,1.543,0.9339,0.8456,0.9084,0.0,0.689,0.7933,0.8966,多周期共振看多 ⬆⬆⬆,0.589,0.6762,0.5625
603580,艾艾精工,47.55,True,36.39,29.75,17,59.14,-3.72,15.31,22.3,0.7705,2026-06-26,2026-07-21,68.48,0.3275,3.4592,1.0626,0.5965,0.7005,0.0,0.6883,0.8626,0.9313,多周期共振看多 ⬆⬆⬆,0.6913,0.7408,0.5625
002415,海康威视,3176.19,True,35.11,34.0,20,9.95,-1.76,4.08,3.26,0.5591,2026-07-17,2026-07-21,56.28,0.4551,0.5855,0.451,0.6731,0.9716,0.2484,0.6755,0.621,0.8105,多周期共振看多 ⬆⬆⬆,0.3561,0.4972,0.5625
002396,星网锐捷,239.42,True,31.61,24.97,15,42.03,-10.96,15.06,26.61,0.7386,2026-06-30,2026-07-21,77.48,0.8543,7.6832,0.9097,0.9126,0.5004,0.0,0.6755,0.5705,0.7853,多周期共振看多 ⬆⬆⬆,0.6432,0.3876,0.315
603259,药明康德,3127.46,True,126.45,122.4,21,22.27,-2.18,10.08,3.31,0.6669,2026-07-17,2026-07-21,51.04,0.4972,0.1385,0.6491,0.5537,0.9121,0.0,0.6751,0.8202,0.9101,多周期共振看多 ⬆⬆⬆,0.6278,0.7021,0.5625
001206,依依股份,23.04,True,21.56,20.13,21,19.85,-0.3,9.77,7.08,0.7552,2026-07-06,2026-07-21,59.18,0.8085,2.8117,0.8453,0.8851,0.9071,0.0,0.6681,0.0279,0.514,⚠️ 月线空头下的短期反弹，不宜追高,0.6965,0.1721,-0.45
002860,星帅尔,58.17,True,16.91,15.69,22,24.79,0.61,8.66,7.74,0.7602,2026-06-12,2026-07-21,62.96,0.6296,-0.2799,0.6341,0.4658,0.8232,0.0,0.6678,0.7852,0.8926,多周期共振看多 ⬆⬆⬆,0.8845,0.63,0.3375
603129,春风动力,421.62,True,274.7,260.89,22,12.34,0.32,6.99,5.29,0.7162,2026-06-18,2026-07-21,60.39,0.1746,0.8741,0.4399,0.5048,0.8803,0.2668,0.6653,0.5264,0.7632,多周期共振看多 ⬆⬆⬆,0.665,0.2494,0.3375
002774,快意电梯,42.94,True,15.24,14.79,21,22.06,-0.83,11.66,3.05,0.6602,2026-07-20,2026-07-21,53.36,0.1631,0.3883,0.8461,0.4532,0.9635,0.0,0.6606,0.8189,0.9094,多周期共振看多 ⬆⬆⬆,0.6115,0.7131,0.5625
002558,巨人网络,567.69,True,29.87,28.24,21,12.27,-0.32,6.93,5.79,0.696,2026-07-14,2026-07-21,56.39,0.7929,2.4847,0.6738,0.8757,0.9692,0.0,0.6515,-0.0224,0.4888,多周期方向不一致，观望,0.596,-0.047,-0.5625
003033,征和工业,54.41,True,67.39,62.74,16,23.64,-10.85,7.97,7.42,0.6393,2026-07-20,2026-07-21,61.82,0.5781,1.3455,0.812,0.7469,0.8484,0.0,0.6369,0.3479,0.674,多周期共振看多 ⬆⬆⬆,0.462,0.2112,0.1575
002603,以岭药业,237.45,True,17.25,15.97,18,12.12,-2.86,3.78,8.03,0.6005,2026-07-09,2026-07-21,66.21,0.9436,3.9329,0.5358,0.9662,0.7509,0.107,0.6366,0.1194,0.5597,多周期方向不一致，观望,0.5662,0.0397,0.0
000518,四环生物,36.75,True,3.57,3.6,14,20.05,-8.57,5.49,-0.93,0.3366,2026-07-21,2026-07-21,56.55,0.7268,1.2498,0.5339,0.8361,0.9655,0.1101,0.6356,0.6928,0.8464,多周期共振看多 ⬆⬆⬆,0.3455,0.664,0.5625
603456,九洲药业,129.88,True,14.73,14.41,22,15.83,1.3,7.19,2.19,0.6097,2026-06-11,2026-07-21,55.79,0.7929,0.7465,0.6413,0.8758,0.9825,0.0,0.6308,0.0026,0.5013,多周期方向不一致，观望,0.5132,0.134,-0.5625
002901,大博医疗,127.85,True,44.33,44.18,22,11.22,0.34,4.36,0.34,0.5227,2026-06-08,2026-07-21,56.69,0.7868,0.5383,0.4295,0.8721,0.9625,0.2841,0.63,0.0076,0.5038,⚠️ 月线空头下的短期反弹，不宜追高,0.4109,0.1842,-0.45
603118,共进股份,117.54,True,14.93,13.18,12,15.03,-12.34,3.31,13.24,0.5238,2026-07-15,2026-07-21,61.94,0.7936,3.2587,1.0546,0.8762,0.8458,0.0,0.6288,0.3563,0.6782,多周期共振看多 ⬆⬆⬆,0.2317,0.292,0.2925
600572,康恩贝,108.61,True,4.29,4.13,18,8.0,-2.84,2.37,3.89,0.5082,2026-06-30,2026-07-21,65.26,0.8824,1.9826,0.2867,0.9294,0.7719,0.5221,0.6275,-0.0307,0.4847,多周期方向不一致，观望,0.373,-0.0931,-0.3617
603019,中科曙光,1432.04,True,97.88,97.84,20,22.15,-9.58,6.42,0.04,0.4795,2026-07-20,2026-07-21,46.07,0.8254,1.0299,0.8693,0.8953,0.8015,0.0,0.6149,0.3743,0.6872,多周期共振看多 ⬆⬆⬆,0.3347,0.1982,0.3375
600211,西藏药业,125.32,True,38.88,38.29,19,6.2,-4.06,2.1,1.54,0.4713,2026-07-09,2026-07-21,52.58,0.8544,1.3835,0.4375,0.9126,0.9462,0.2709,0.6132,-0.0381,0.4809,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.2419,-0.3697,-0.5625
600129,太极集团,84.37,True,15.3,14.76,16,30.15,-11.02,6.73,3.63,0.5136,2026-06-29,2026-07-21,57.63,0.9496,5.143,0.8835,0.9698,0.9415,0.0,0.6115,-0.0222,0.4889,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.431,-0.2291,-0.5625
000989,九芝堂,61.85,True,8.91,8.51,18,20.79,-4.93,4.52,4.69,0.5166,2026-06-30,2026-07-21,59.74,0.9549,7.6136,0.6494,0.973,0.8947,0.0,0.6107,0.015,0.5075,⚠️ 月线空头下的短期反弹，不宜追高,0.5413,0.1574,-0.45
000513,丽珠集团,175.5,True,30.89,30.25,18,5.16,-3.5,1.54,2.1,0.4645,2026-06-30,2026-07-21,59.81,0.7735,0.9493,0.3503,0.8641,0.8931,0.4161,0.6098,-0.0239,0.488,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.3397,-0.1834,-0.5625
600812,华北制药,82.36,True,4.8,4.61,18,11.59,-4.64,3.04,4.14,0.4969,2026-06-30,2026-07-21,62.14,0.8899,1.9541,0.4487,0.9339,0.8413,0.2521,0.609,-0.0259,0.487,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.4593,-0.3242,-0.5625
000623,吉林敖东,219.97,True,18.47,18.01,20,6.64,-1.49,2.94,2.56,0.5332,2026-07-13,2026-07-21,50.71,0.6353,1.3939,0.4159,0.7812,0.9046,0.3068,0.6078,0.0015,0.5008,多周期方向不一致，观望,0.359,0.1487,-0.45
002223,鱼跃医疗,259.22,True,27.51,26.44,16,6.84,-3.41,1.81,4.06,0.4683,2026-07-09,2026-07-21,63.83,0.7077,0.6032,0.263,0.8246,0.8038,0.5616,0.602,-0.0409,0.4795,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.4023,-0.5606,-0.5625
600479,千金药业,40.68,True,9.72,9.59,15,6.75,-4.44,1.03,1.33,0.3509,2026-06-30,2026-07-21,56.76,0.7588,1.5638,0.25,0.8553,0.961,0.5834,0.6007,-0.0245,0.4878,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.2709,-0.2942,-0.405
603087,甘李药业,369.91,True,65.92,62.65,21,17.6,-2.74,7.41,5.23,0.6501,2026-06-26,2026-07-21,62.3,0.814,-0.1155,0.717,0.6422,0.8379,0.0,0.5995,0.2031,0.6016,月线震荡，中短期走强,0.6078,0.1617,0.0
600535,天士力,238.43,True,15.96,14.36,13,13.23,-5.84,1.94,11.17,0.5054,2026-07-02,2026-07-21,76.22,0.9127,3.9505,0.4134,0.9476,0.5284,0.3111,0.5985,0.1756,0.5878,月线震荡，中短期走强,0.3898,0.2563,0.0
600352,浙江龙盛,429.44,True,13.2,12.28,20,15.34,-2.14,5.72,7.45,0.6578,2026-07-09,2026-07-21,55.84,0.3761,0.1391,0.6131,0.4813,0.9813,0.0,0.5982,0.2594,0.6297,月线震荡，中短期走强,0.74,0.1514,0.0861
000703,恒逸石化,556.67,True,14.64,14.54,16,25.15,-5.78,4.96,0.67,0.3953,2026-07-16,2026-07-21,50.0,0.6659,1.2065,0.9371,0.7995,0.8889,0.0,0.5975,0.4855,0.7428,多周期共振看多 ⬆⬆⬆,0.3011,0.404,0.405
000650,仁和药业,71.36,True,5.36,5.18,15,7.5,-4.63,1.43,3.46,0.4108,2026-07-01,2026-07-21,63.56,0.8199,1.3926,0.282,0.8919,0.8098,0.5301,0.5973,-0.0306,0.4847,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.2978,-0.276,-0.5625
603566,普莱柯,35.68,True,10.31,10.31,17,7.3,-2.78,1.64,-0.01,0.3943,2026-07-21,2026-07-21,54.09,0.7748,1.0792,0.3694,0.8649,0.9797,0.3843,0.5955,-0.049,0.4755,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.3285,-0.6515,-0.5625
600664,哈药股份,147.08,True,5.84,3.7,11,57.97,-7.07,12.76,57.97,0.675,2026-07-09,2026-07-21,94.79,0.9109,19.3496,0.8533,0.9465,0.1158,0.0,0.5928,0.469,0.7345,多周期共振看多 ⬆⬆⬆,0.4453,0.334,0.315
600380,健康元,189.53,True,10.36,10.0,17,7.62,-3.96,2.21,3.58,0.4758,2026-06-30,2026-07-21,64.05,0.7832,0.4737,0.3785,0.8594,0.7989,0.3691,0.5927,-0.0295,0.4853,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.3266,-0.2794,-0.5625
002250,联化科技,153.04,True,17.1,14.79,15,15.61,-5.93,4.34,15.61,0.5972,2026-07-13,2026-07-21,68.39,0.6657,2.2371,0.7991,0.7994,0.7024,0.0,0.5919,0.1798,0.5899,月线看多，日线反弹（等待周线确认）,0.4869,0.0917,0.225
600671,天目药业,24.84,True,20.4,18.7,19,18.66,-1.7,6.67,9.07,0.6958,2026-06-29,2026-07-21,68.39,0.7245,0.0108,0.6036,0.639,0.7025,0.0,0.5909,0.1923,0.5961,月线看多，日线反弹（等待周线确认）,0.5593,0.0806,0.225
600196,复星医药,501.87,True,23.69,23.28,18,8.59,-4.12,3.03,1.75,0.4648,2026-06-26,2026-07-21,54.38,0.6673,0.5859,0.4664,0.8004,0.9862,0.2227,0.5897,-0.0402,0.4799,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.3633,-0.5141,-0.5625
002020,京新药业,102.3,True,14.13,13.93,19,20.96,-4.49,6.69,1.46,0.5061,2026-06-26,2026-07-21,54.89,0.7183,1.5218,0.758,0.831,0.9976,0.0,0.5894,-0.0259,0.487,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.3395,-0.2219,-0.5625
600285,羚锐制药,126.95,True,22.41,21.31,14,10.16,-5.15,3.02,5.15,0.4269,2026-07-01,2026-07-21,75.0,0.8075,1.4312,0.3279,0.8845,0.5556,0.4535,0.5881,0.2353,0.6177,月线震荡，中短期走强,0.5066,0.3566,0.0
002773,康弘药业,155.21,True,22.6,22.07,20,13.82,-3.72,4.82,2.41,0.5111,2026-06-26,2026-07-21,53.3,0.7127,0.6239,0.5925,0.8276,0.9622,0.0126,0.5874,-0.0163,0.4919,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.5534,-0.2224,-0.5625
000597,东北制药,65.95,True,4.68,4.53,15,9.31,-4.97,1.88,3.33,0.4127,2026-07-01,2026-07-21,63.64,0.8618,1.1004,0.3927,0.9171,0.8081,0.3455,0.5831,-0.0392,0.4804,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.2366,-0.3873,-0.5625
002268,电科网安,124.76,True,14.76,13.93,15,17.14,-7.68,2.73,5.94,0.4553,2026-06-30,2026-07-21,54.29,0.8257,2.8401,0.6843,0.8954,0.9841,0.0,0.5821,-0.0494,0.4753,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.296,-0.6313,-0.5625
603501,豪威集团,1235.97,True,102.42,99.78,16,15.11,-6.17,5.27,2.64,0.4525,2026-06-29,2026-07-21,55.88,0.7471,0.7858,0.5752,0.8483,0.9804,0.0413,0.5816,0.0005,0.5002,多周期方向不一致，观望,0.377,0.129,-0.45
600351,亚宝药业,44.98,True,6.5,6.23,15,10.67,-5.95,2.13,4.39,0.4169,2026-07-01,2026-07-21,67.7,0.8822,3.314,0.3914,0.9293,0.7177,0.3477,0.5812,0.0225,0.5112,多周期方向不一致，观望,0.2933,0.0821,-0.2344
002546,新联电子,61.61,True,7.69,7.62,19,16.36,-6.35,4.61,0.87,0.4392,2026-07-20,2026-07-21,53.28,0.8339,1.8455,0.7735,0.9004,0.9617,0.0,0.5807,-0.0028,0.4986,多周期方向不一致，观望,0.3891,-0.3778,0.0319
600750,华润江中,160.98,True,25.6,23.91,12,10.7,-7.34,0.95,7.06,0.3911,2026-07-03,2026-07-21,72.36,0.7764,1.5149,0.4097,0.8658,0.6142,0.3171,0.5802,0.3266,0.6633,多周期共振看多 ⬆⬆⬆,0.348,0.1946,0.225
002303,美盈森,39.93,True,4.13,4.34,20,26.41,-5.03,13.37,-4.78,0.4486,2026-07-21,2026-07-21,46.74,0.4817,0.422,0.9107,0.6578,0.8165,0.0,0.5791,0.5242,0.7621,多周期共振看多 ⬆⬆⬆,0.5935,0.3733,0.27
002262,恩华药业,186.03,True,21.05,19.95,16,9.23,-5.55,2.35,5.51,0.4752,2026-06-30,2026-07-21,64.92,0.7315,0.708,0.4206,0.8389,0.7796,0.2991,0.5791,-0.0251,0.4874,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.4388,-0.2913,-0.5625
600521,华海药业,248.99,True,16.63,15.88,16,14.78,-4.76,5.02,4.72,0.498,2026-06-30,2026-07-21,63.98,0.8257,2.77,0.5903,0.8954,0.8006,0.0162,0.5744,-0.0059,0.497,多周期方向不一致，观望,0.4707,0.0208,-0.45
603268,松发股份,363.15,True,155.69,152.16,14,12.55,-6.91,2.44,2.32,0.3417,2026-07-20,2026-07-21,57.24,0.5556,0.1854,0.7033,0.6075,0.9502,0.0,0.5743,0.6621,0.8311,多周期共振看多 ⬆⬆⬆,0.2095,0.7131,0.5625
000661,长春高新,300.43,True,75.18,69.16,14,11.93,-6.05,2.52,8.71,0.5042,2026-07-09,2026-07-21,60.87,0.6886,0.7663,0.551,0.8132,0.8696,0.0817,0.5733,-0.034,0.483,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.5217,-0.5327,-0.5625
002517,恺英网络,317.56,True,16.81,16.41,19,12.31,-1.87,4.69,2.45,0.5166,2026-07-17,2026-07-21,55.96,0.5387,1.4683,0.5895,0.7232,0.9786,0.0176,0.5704,-0.0226,0.4887,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.45,-0.2534,-0.5625
002287,奇正藏药,119.9,True,21.0,20.23,14,9.82,-6.44,1.47,3.83,0.3746,2026-07-01,2026-07-21,64.15,0.8593,2.1391,0.3941,0.9156,0.7966,0.3432,0.5689,-0.0431,0.4784,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.2999,-0.5149,-0.5625
600332,白云山,310.42,True,22.08,21.29,14,7.46,-5.43,1.48,3.7,0.3955,2026-07-01,2026-07-21,68.71,0.7997,2.4617,0.3133,0.8798,0.6954,0.4778,0.5684,-0.0264,0.4868,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.2541,-0.1588,-0.5625
002349,精华制药,53.9,True,6.62,6.56,14,7.72,-7.13,0.78,0.98,0.3012,2026-07-01,2026-07-21,57.23,0.8535,1.8434,0.3982,0.9121,0.9504,0.3363,0.5676,-0.0507,0.4747,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.1675,-0.5465,-0.5625
002294,信立泰,393.22,True,35.28,35.83,16,25.04,-4.17,7.27,-1.53,0.398,2026-07-21,2026-07-21,51.99,0.892,2.2399,0.9248,0.9352,0.933,0.0,0.567,-0.0348,0.4826,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.5225,-0.5483,-0.5625
002141,贤丰控股,50.61,True,4.9,5.31,20,47.92,-7.65,18.28,-7.65,0.3769,2026-07-21,2026-07-21,50.29,0.2694,4.0633,1.2514,0.5616,0.8954,0.0,0.5659,0.6495,0.8247,多周期共振看多 ⬆⬆⬆,0.5845,0.364,0.5625
600557,康缘药业,72.19,True,12.75,12.41,16,11.37,-9.45,2.23,2.75,0.3792,2026-06-30,2026-07-21,55.78,0.8701,3.1069,0.6059,0.9221,0.9826,0.0,0.5654,-0.0418,0.4791,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.2918,-0.4837,-0.5625
002511,中顺洁柔,90.21,True,7.13,6.96,14,5.12,-5.42,0.52,2.49,0.3544,2026-07-01,2026-07-21,66.36,0.7222,0.7361,0.2281,0.8333,0.7477,0.6199,0.5654,-0.0538,0.4731,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.1562,-0.5962,-0.5625
002541,鸿路钢构,109.26,True,22.02,18.83,16,19.6,-7.22,5.86,16.93,0.6511,2026-06-30,2026-07-21,79.72,0.5594,0.6438,0.5609,0.7357,0.4506,0.0651,0.565,0.1879,0.5939,月线看多，日线反弹（等待周线确认）,0.5705,0.0529,0.225
002332,仙琚制药,83.2,True,8.45,8.34,10,6.19,-3.99,0.19,1.34,0.2641,2026-07-10,2026-07-21,58.79,0.8944,2.5067,0.2539,0.9366,0.9158,0.5769,0.5646,-0.1759,0.4121,多周期方向不一致，观望,0.0378,-0.243,-0.5625
002275,桂林三金,73.87,True,13.26,13.04,14,6.91,-5.14,1.8,1.69,0.3468,2026-07-01,2026-07-21,62.46,0.7526,1.6987,0.3437,0.8515,0.8343,0.4271,0.5633,-0.0313,0.4844,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.284,-0.2775,-0.5625
002292,奥飞娱乐,78.17,True,7.68,7.27,14,14.05,-9.4,3.7,5.69,0.4574,2026-07-01,2026-07-21,62.38,0.8283,1.1189,0.6515,0.897,0.836,0.0,0.5631,-0.0316,0.4842,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.3167,-0.3116,-0.5625
603367,辰欣药业,63.61,True,14.05,13.85,16,16.03,-6.33,2.93,1.44,0.3637,2026-07-09,2026-07-21,53.72,0.88,2.2564,0.7078,0.928,0.9716,0.0,0.5604,-0.0405,0.4798,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.3784,-0.5329,-0.5625
000800,一汽解放,311.0,True,6.32,6.12,15,4.27,-3.9,0.95,3.19,0.4292,2026-07-13,2026-07-21,66.07,0.5205,0.6012,0.2578,0.7123,0.754,0.5704,0.5603,-0.0483,0.4758,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.1505,-0.486,-0.5625
002793,罗欣药业,48.76,True,4.49,4.39,15,15.86,-7.33,4.42,2.18,0.4037,2026-06-30,2026-07-21,59.07,0.8439,1.7626,0.6983,0.9064,0.9096,0.0,0.5599,-0.0312,0.4844,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.4674,-0.4317,-0.5625
002432,九安医疗,371.05,True,79.75,66.68,8,19.71,-16.27,-1.46,19.61,0.3409,2026-07-14,2026-07-21,59.68,0.6097,1.7163,0.9912,0.7658,0.896,0.0,0.5595,0.3578,0.6789,上升趋势中的日线整理,0.0588,0.3164,0.5625
000948,南天信息,56.62,True,14.55,12.86,11,16.89,-7.6,2.02,13.13,0.4754,2026-07-07,2026-07-21,69.38,0.9345,6.2533,0.6116,0.9607,0.6804,0.0,0.5588,-0.0242,0.4879,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.32,-0.2852,-0.45
000333,美的集团,5797.72,True,84.27,79.0,16,7.38,-5.31,1.87,6.67,0.4963,2026-06-30,2026-07-21,78.51,0.0165,0.2624,0.2524,0.3149,0.4776,0.5793,0.557,0.7245,0.8622,多周期共振看多 ⬆⬆⬆,0.4683,0.6283,0.5625
600085,同仁堂,355.21,True,25.9,23.95,10,14.63,-8.09,1.22,8.13,0.393,2026-07-09,2026-07-21,68.53,0.8647,1.7778,0.4293,0.9188,0.6993,0.2845,0.5563,-0.0295,0.4853,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.3199,-0.273,-0.5625
603508,思维列控,86.02,True,22.56,21.84,13,3.36,-3.98,0.15,3.3,0.3771,2026-07-02,2026-07-21,63.91,0.5334,0.7452,0.2403,0.72,0.802,0.5996,0.556,-0.0512,0.4744,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.1992,-0.584,-0.5625
001388,信通电子,30.09,True,24.05,19.98,8,35.08,-10.56,1.87,20.37,0.4241,2026-07-10,2026-07-21,62.15,0.8491,1.8834,0.9993,0.9094,0.841,0.0,0.5556,-0.0371,0.4814,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.251,-0.3598,-0.5625
600422,昆药集团,66.46,True,8.78,8.42,12,11.38,-8.95,0.83,4.27,0.3185,2026-07-09,2026-07-21,59.44,0.9131,2.0405,0.4998,0.9479,0.9013,0.167,0.5556,-0.0514,0.4743,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.2617,-0.6406,-0.5625
600529,山东药玻,125.49,True,18.91,18.47,8,3.13,-4.33,-0.38,2.36,0.2664,2026-07-13,2026-07-21,60.38,0.6947,0.5091,0.2159,0.8168,0.8805,0.6402,0.5517,-0.1013,0.4494,多周期方向不一致，观望,0.0001,0.0047,-0.45
603387,基蛋生物,43.72,True,8.62,8.28,15,13.79,-7.75,1.84,4.09,0.3869,2026-06-30,2026-07-21,60.98,0.8431,1.7701,0.5838,0.9058,0.867,0.027,0.5515,-0.0276,0.4862,多周期方向不一致，观望,0.2764,-0.3648,0.0066
002737,葵花药业,77.15,True,13.21,12.42,13,11.67,-8.58,1.85,6.38,0.4126,2026-07-02,2026-07-21,72.97,0.8806,2.676,0.4397,0.9283,0.6006,0.2671,0.5512,-0.0005,0.4998,⚠️ 月线空头下的短期反弹，不宜追高,0.312,0.1763,-0.45
600771,广誉远,72.4,True,14.79,14.18,14,13.18,-9.57,1.49,4.33,0.3684,2026-07-01,2026-07-21,63.46,0.8586,1.2355,0.5004,0.9152,0.812,0.166,0.5508,-0.0493,0.4753,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.3208,-0.6515,-0.5625
001229,魅视科技,25.36,True,34.39,37.45,17,42.41,-9.01,16.64,-8.16,0.3163,2026-07-21,2026-07-21,45.69,0.3834,0.7594,1.031,0.63,0.7932,0.0,0.5507,0.6862,0.8431,多周期共振看多 ⬆⬆⬆,0.5238,0.4967,0.5625
001395,亚联机械,16.79,True,32.29,26.94,9,28.62,-11.14,3.24,19.88,0.4741,2026-07-08,2026-07-21,71.68,0.9331,8.9758,0.8478,0.9598,0.6293,0.0,0.5496,-0.0321,0.4839,多周期方向不一致，观望,0.2968,0.0252,-0.4206
002019,亿帆医药,85.6,True,10.16,9.99,12,10.34,-5.93,0.64,1.74,0.2897,2026-07-09,2026-07-21,55.43,0.805,1.4754,0.4851,0.883,0.9906,0.1915,0.5495,-0.0542,0.4729,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.1699,-0.6146,-0.5625
603296,华勤技术,636.48,True,79.7,74.97,9,10.51,-10.49,-0.22,6.31,0.2955,2026-07-20,2026-07-21,60.01,0.6778,0.5658,0.8309,0.8067,0.8887,0.0,0.5486,0.3223,0.6612,上升趋势中的日线整理,-0.0575,0.324,0.5625
002550,千红制药,63.63,True,6.76,6.7,19,12.59,-4.27,5.98,0.96,0.4818,2026-06-26,2026-07-21,48.93,0.595,1.3283,0.7263,0.757,0.865,0.0,0.5479,-0.0224,0.4888,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.5171,-0.3082,-0.5625
