code,name,market_cap,is_tech,latest_close,latest_ma20,days_above_ma20,max_distance_above_ma20_pct,min_distance_above_ma20_pct,avg_distance_above_ma20_pct,latest_distance_above_ma20_pct,ma20_strength_score,last_breach_date,latest_date,rsi,volume_price_corr,volume_change_22d,volatility_20d,volume_price_score,rsi_score,volatility_score,composite_score,trend_score,trend_normalized,trend_phase,daily_trend_score,weekly_trend_score,monthly_trend_score
001229,魅视科技,29.56,True,40.08,35.64,20,42.41,-1.83,18.03,12.46,0.8182,2026-06-23,2026-07-15,68.08,0.4767,0.2841,0.9471,0.5997,0.7093,0.0,0.6929,0.769,0.8845,多周期共振看多 ⬆⬆⬆,0.7685,0.469,0.5625
002901,大博医疗,139.1,True,48.23,43.36,22,11.22,0.56,4.16,11.22,0.7663,2026-06-08,2026-07-15,73.15,0.8481,1.9303,0.3441,0.9089,0.5968,0.4265,0.6815,0.1012,0.5506,多周期方向不一致，观望,0.6514,0.122,-0.2357
603065,宿迁联盛,88.78,True,21.19,19.5,22,68.7,6.46,36.91,8.65,0.8162,2026-06-02,2026-07-15,52.82,-0.3092,3.181,1.1058,0.4,0.9515,0.0,0.681,0.7068,0.8534,多周期共振看多 ⬆⬆⬆,0.6115,0.4667,0.5625
002303,美盈森,48.44,True,5.01,4.17,22,26.41,0.02,14.21,20.19,0.85,2026-06-12,2026-07-15,70.21,0.4281,11.9913,0.7575,0.6568,0.6619,0.0,0.6784,0.542,0.771,多周期共振看多 ⬆⬆⬆,0.7985,0.2367,0.27
001206,依依股份,23.06,True,21.58,19.15,21,17.55,-0.3,8.08,12.7,0.786,2026-07-06,2026-07-15,58.67,0.7658,1.3388,0.7868,0.8595,0.9185,0.0,0.6748,0.0348,0.5174,多周期方向不一致，观望,0.662,0.0356,-0.45
603261,立航科技,40.87,True,52.73,51.1,22,45.53,1.32,19.66,3.19,0.6798,2026-06-11,2026-07-15,51.15,0.2177,5.6098,0.9452,0.5306,0.9145,0.0,0.6729,0.805,0.9025,多周期共振看多 ⬆⬆⬆,0.5435,0.7408,0.5625
603669,灵康药业,57.77,True,8.11,5.95,22,36.29,8.54,16.86,36.29,0.85,2026-06-05,2026-07-15,89.81,0.808,3.4294,0.6397,0.8848,0.2265,0.0,0.6702,0.6338,0.8169,多周期共振看多 ⬆⬆⬆,0.839,0.3363,0.3375
002841,视源股份,251.24,True,48.19,40.07,12,42.05,-7.28,9.42,20.26,0.6764,2026-06-29,2026-07-15,75.05,0.9294,3.1768,0.7813,0.9577,0.5544,0.0,0.6658,0.5052,0.7526,多周期共振看多 ⬆⬆⬆,0.4985,0.5256,0.1575
603928,兴业股份,46.71,True,13.71,14.28,17,36.8,-4.47,12.53,-3.98,0.4209,2026-07-15,2026-07-15,57.27,0.8864,6.6775,1.2494,0.9318,0.9495,0.0,0.6637,0.6687,0.8343,多周期共振看多 ⬆⬆⬆,0.479,0.4967,0.5625
603019,中科曙光,1415.65,True,96.76,96.68,19,22.15,-3.13,6.97,0.08,0.4784,2026-06-17,2026-07-15,49.02,0.9259,1.1876,0.7419,0.9555,0.8672,0.0,0.6619,0.5773,0.7887,多周期共振看多 ⬆⬆⬆,0.5915,0.4242,0.3375
603456,九洲药业,140.1,True,15.89,14.01,22,15.83,0.54,6.62,13.43,0.7915,2026-06-11,2026-07-15,71.79,0.8571,1.5857,0.4955,0.9143,0.6269,0.1741,0.6594,0.0213,0.5107,多周期方向不一致，观望,0.522,0.096,-0.45
002747,埃斯顿,320.0,True,40.9,39.67,20,30.12,-2.33,12.27,3.11,0.646,2026-07-14,2026-07-15,55.87,0.4655,0.018,1.0124,0.4865,0.9806,0.0,0.6582,0.7601,0.88,多周期共振看多 ⬆⬆⬆,0.547,0.6392,0.5625
001314,亿道信息,76.89,True,61.96,59.14,18,9.15,-4.73,2.99,4.77,0.5376,2026-07-14,2026-07-15,53.7,0.3762,1.6097,0.5602,0.6257,0.9712,0.0664,0.6579,0.7535,0.8767,多周期共振看多 ⬆⬆⬆,0.4762,0.6854,0.5625
000518,四环生物,40.46,True,3.93,3.49,11,20.05,-11.72,2.52,12.59,0.4879,2026-06-30,2026-07-15,72.11,0.8311,0.9412,0.5036,0.8987,0.6198,0.1607,0.6564,0.7697,0.8849,多周期共振看多 ⬆⬆⬆,0.5428,0.664,0.5625
002693,双成药业,45.04,True,10.96,9.53,13,17.8,-10.94,1.63,15.03,0.4975,2026-06-26,2026-07-15,71.28,0.9236,4.1571,0.7427,0.9542,0.6382,0.0,0.6561,0.7623,0.8811,多周期共振看多 ⬆⬆⬆,0.49,0.6929,0.5625
603087,甘李药业,391.07,True,69.69,60.64,20,17.6,-2.74,6.6,14.93,0.7332,2026-06-26,2026-07-15,69.28,0.8918,4.1201,0.6654,0.9351,0.6827,0.0,0.6528,0.1472,0.5736,多周期方向不一致，观望,0.6105,0.1237,0.0
605377,华旺科技,54.83,True,9.85,9.2,17,13.13,-10.44,4.8,7.08,0.5674,2026-06-22,2026-07-15,61.56,0.7338,0.2821,0.8209,0.7531,0.8543,0.0,0.6503,0.6105,0.8053,多周期共振看多 ⬆⬆⬆,0.5232,0.3308,0.5625
002907,华森制药,50.74,True,15.11,13.7,19,11.45,-2.79,6.38,10.31,0.7364,2026-07-08,2026-07-15,61.9,0.7465,7.9791,0.7055,0.8479,0.8466,0.0,0.6475,0.0399,0.52,多周期方向不一致，观望,0.671,0.0504,-0.45
600851,海欣股份,67.47,True,9.14,8.87,17,28.45,-3.28,7.53,3.03,0.5346,2026-07-14,2026-07-15,41.16,0.8399,6.026,0.8285,0.9039,0.6924,0.0,0.6429,0.583,0.7915,多周期共振看多 ⬆⬆⬆,0.2833,0.476,0.5625
000739,普洛药业,237.04,True,20.47,17.49,19,17.04,-1.73,4.87,17.04,0.6815,2026-06-26,2026-07-15,78.28,0.8391,4.4548,0.4594,0.9035,0.4827,0.2343,0.6346,0.2291,0.6146,月线看多，日线反弹（等待周线确认）,0.4704,0.1496,0.3825
000811,冰轮环境,492.62,True,50.35,50.1,21,49.99,-0.43,22.66,0.5,0.5967,2026-07-13,2026-07-15,45.68,0.2614,0.6974,1.0712,0.5569,0.7928,0.0,0.6345,0.8017,0.9008,多周期共振看多 ⬆⬆⬆,0.5245,0.75,0.5625
002558,巨人网络,561.8,True,29.56,27.22,17,12.27,-5.64,4.71,8.6,0.6031,2026-07-14,2026-07-15,57.43,0.8852,0.9032,0.7027,0.9311,0.9459,0.0,0.6306,-0.0279,0.486,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.6072,-0.4891,-0.5625
002603,以岭药业,240.07,True,17.44,15.56,15,12.12,-2.86,2.08,12.12,0.577,2026-07-09,2026-07-15,69.02,0.9448,4.0551,0.4407,0.9669,0.6885,0.2656,0.6295,0.0656,0.5328,多周期方向不一致，观望,0.3702,-0.0289,0.0
603313,梦百合,45.25,True,7.93,6.32,16,38.96,-7.64,10.52,25.48,0.7545,2026-06-24,2026-07-15,74.17,0.9304,5.1812,0.9207,0.9582,0.5739,0.0,0.6279,-0.0094,0.4953,多周期方向不一致，观望,0.5135,-0.0313,-0.45
002605,姚记科技,70.18,True,20.75,19.15,15,8.97,-1.41,2.55,8.37,0.5568,2026-06-30,2026-07-15,63.64,0.9131,2.2357,0.4252,0.9478,0.8081,0.2913,0.6277,-0.0344,0.4828,多周期方向不一致，观望,0.3908,-0.0363,-0.45
000566,海南海药,66.78,True,5.15,4.87,16,44.17,-6.38,11.5,5.67,0.6464,2026-07-14,2026-07-15,55.17,0.6887,3.3781,1.2082,0.8132,0.9963,0.0,0.6271,-0.0312,0.4844,多周期方向不一致，观望,0.357,0.0067,-0.45
002396,星网锐捷,208.44,True,27.52,22.97,11,42.03,-13.6,9.14,19.81,0.6535,2026-06-30,2026-07-15,75.11,0.8109,3.8785,0.8773,0.8865,0.553,0.0,0.6244,0.3449,0.6724,多周期共振看多 ⬆⬆⬆,0.4018,0.2561,0.1575
603110,东方材料,49.34,True,24.52,23.05,13,15.31,-8.77,2.42,6.4,0.4272,2026-07-13,2026-07-15,51.19,0.5216,2.3851,0.6744,0.713,0.9154,0.0,0.6234,0.7227,0.8614,多周期共振看多 ⬆⬆⬆,0.3757,0.7038,0.5625
002038,双鹭药业,56.99,True,6.69,5.96,15,21.65,-10.81,4.95,12.33,0.6125,2026-06-26,2026-07-15,61.59,0.8964,4.2597,1.0564,0.9378,0.8535,0.0,0.6215,-0.0226,0.4887,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.4543,-0.3691,-0.45
002675,东诚药业,99.17,True,13.34,12.75,15,4.66,-2.11,0.92,4.66,0.4793,2026-07-09,2026-07-15,57.28,0.7151,2.3894,0.3171,0.8291,0.9493,0.4715,0.6214,-0.0217,0.4891,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.2842,-0.2066,-0.45
603268,松发股份,374.27,True,160.46,151.52,16,12.55,-5.11,3.76,5.9,0.5004,2026-07-01,2026-07-15,63.33,0.63,0.0524,0.5727,0.5989,0.8149,0.0455,0.6199,0.7856,0.8928,多周期共振看多 ⬆⬆⬆,0.6194,0.6331,0.5625
002546,新联电子,68.26,True,8.52,7.5,16,16.36,-7.22,3.15,13.58,0.5832,2026-07-07,2026-07-15,60.9,0.8768,3.0415,0.75,0.9261,0.8688,0.0,0.6198,0.034,0.517,⚠️ 月线看多但周线走弱，日线仅为反弹,0.557,-0.4868,0.225
002415,海康威视,3084.82,True,34.1,33.61,20,9.95,-1.17,4.38,1.45,0.5271,2026-07-13,2026-07-15,48.0,0.5554,-0.0124,0.4526,0.5282,0.8443,0.2457,0.6188,0.6304,0.8152,多周期共振看多 ⬆⬆⬆,0.3612,0.5133,0.5625
600288,大恒科技,67.53,True,15.46,14.23,12,29.22,-4.5,6.3,8.67,0.5653,2026-07-03,2026-07-15,64.04,0.918,1.5512,0.8074,0.9508,0.7992,0.0,0.6185,0.1112,0.5556,多周期方向不一致，观望,0.407,0.0725,0.0675
600276,恒瑞医药,3667.93,True,57.5,52.75,19,13.97,-2.49,5.75,9.01,0.6827,2026-06-17,2026-07-15,68.71,0.6464,0.9359,0.4718,0.7879,0.6954,0.2136,0.6175,0.0358,0.5179,多周期方向不一致，观望,0.6575,0.0114,-0.4176
000623,吉林敖东,222.23,True,18.66,17.84,19,6.64,-1.49,2.87,4.6,0.5649,2026-07-13,2026-07-15,55.3,0.6651,0.6493,0.4802,0.799,0.9932,0.1996,0.6174,-0.0469,0.4766,多周期方向不一致，观望,0.2992,-0.0125,-0.45
603068,博通集成,58.26,True,38.38,38.59,18,14.23,-3.55,6.23,-0.55,0.4321,2026-07-15,2026-07-15,47.66,0.6954,1.2358,0.471,0.8172,0.837,0.2151,0.6174,0.4183,0.7091,多周期共振看多 ⬆⬆⬆,0.3511,0.3842,0.2342
002851,麦格米特,772.75,True,168.63,163.5,14,25.88,-8.8,4.96,3.14,0.4253,2026-07-13,2026-07-15,48.05,0.5005,0.556,0.8298,0.7003,0.8455,0.0,0.6173,0.7822,0.8911,多周期共振看多 ⬆⬆⬆,0.5391,0.6946,0.5625
003004,声迅股份,51.95,True,75.57,75.45,22,19.5,0.16,9.72,0.16,0.5981,2026-04-10,2026-07-15,58.4,0.3183,-0.1782,0.806,0.3197,0.9245,0.0,0.6117,0.8368,0.9184,多周期共振看多 ⬆⬆⬆,0.625,0.7408,0.5625
600572,康恩贝,110.39,True,4.36,4.06,14,7.36,-2.84,1.19,7.36,0.5098,2026-06-30,2026-07-15,70.0,0.8314,1.5657,0.2537,0.8989,0.6667,0.5772,0.6095,-0.047,0.4765,多周期方向不一致，观望,0.2434,-0.1469,-0.2685
000970,中科三环,186.98,True,15.38,15.2,22,19.96,0.26,9.89,1.19,0.6271,2026-06-05,2026-07-15,51.83,0.6596,-0.3125,0.8019,0.4708,0.9296,0.0,0.6092,0.5,0.75,多周期共振看多 ⬆⬆⬆,0.5425,0.364,0.27
002773,康弘药业,161.12,True,23.46,21.53,17,13.82,-3.72,3.87,8.94,0.5907,2026-06-26,2026-07-15,65.58,0.8994,1.0732,0.5575,0.9396,0.7649,0.0709,0.609,-0.0239,0.488,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.5003,-0.3222,-0.5625
002728,特一药业,51.08,True,10.19,9.06,16,14.64,-5.17,5.29,12.45,0.6367,2026-06-26,2026-07-15,66.87,0.8411,5.4363,0.7113,0.9047,0.7361,0.0,0.6071,-0.0023,0.4989,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.5795,-0.1586,-0.3825
002979,雷赛智能,137.77,True,61.84,59.61,14,31.4,-8.33,6.47,3.74,0.4779,2026-06-29,2026-07-15,62.76,0.6151,0.1758,0.7781,0.6394,0.8275,0.0,0.6069,0.692,0.846,多周期共振看多 ⬆⬆⬆,0.3185,0.6854,0.5625
600211,西藏药业,129.15,True,40.07,37.89,15,5.76,-4.06,1.11,5.76,0.4748,2026-07-09,2026-07-15,63.38,0.8789,0.5332,0.3847,0.9274,0.8137,0.3589,0.6068,-0.0324,0.4838,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.2453,-0.4279,-0.3992
002294,信立泰,430.78,True,38.65,34.38,13,25.04,-7.29,4.89,12.41,0.5791,2026-06-26,2026-07-15,64.28,0.9458,1.4714,0.7709,0.9675,0.7938,0.0,0.6062,-0.0408,0.4796,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.4318,-0.5852,-0.5625
002668,TCL智家,116.33,True,10.73,10.57,22,12.8,0.34,5.72,1.53,0.5713,2026-06-10,2026-07-15,58.06,0.451,-0.3914,0.4468,0.314,0.9319,0.2553,0.6052,0.6458,0.8229,多周期共振看多 ⬆⬆⬆,0.5594,0.6023,0.3375
003033,征和工业,56.52,True,70.0,60.04,13,23.64,-14.14,5.14,16.59,0.5853,2026-06-30,2026-07-15,76.22,0.8196,1.0464,0.6403,0.8918,0.5285,0.0,0.6029,0.3572,0.6786,多周期共振看多 ⬆⬆⬆,0.5127,0.1882,0.1575
000513,丽珠集团,177.94,True,31.32,29.92,17,5.16,-3.5,1.17,4.66,0.5062,2026-06-30,2026-07-15,60.86,0.7234,0.3262,0.3271,0.7645,0.8697,0.4548,0.6026,-0.0248,0.4876,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.29,-0.2711,-0.45
605007,五洲特纸,74.46,True,15.69,14.06,13,14.64,-6.42,3.73,11.61,0.5502,2026-06-26,2026-07-15,83.97,0.803,0.5414,0.4102,0.8818,0.3561,0.3163,0.6005,0.3926,0.6963,多周期共振看多 ⬆⬆⬆,0.4738,0.2317,0.225
600812,华北制药,85.27,True,4.97,4.51,14,10.24,-4.64,1.59,10.24,0.5551,2026-06-30,2026-07-15,68.48,0.8162,1.9638,0.4095,0.8897,0.7003,0.3174,0.6001,-0.0492,0.4754,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.3108,-0.6408,-0.5625
002550,千红制药,67.96,True,7.22,6.5,15,12.59,-5.15,4.58,11.15,0.6032,2026-06-26,2026-07-15,63.93,0.7929,3.9656,0.6717,0.8757,0.8015,0.0,0.5999,-0.0116,0.4942,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.5537,-0.2461,-0.45
002020,京新药业,110.84,True,15.31,13.48,15,20.96,-4.84,5.21,13.57,0.6188,2026-06-26,2026-07-15,66.55,0.8218,3.3797,0.6764,0.8931,0.7434,0.0,0.599,-0.0144,0.4928,多周期方向不一致，观望,0.4783,-0.0234,-0.45
603726,朗迪集团,52.36,True,28.36,31.03,19,24.63,-8.6,8.76,-8.6,0.3062,2026-07-15,2026-07-15,48.86,0.6569,0.6197,0.8641,0.7941,0.8637,0.0,0.5979,0.7413,0.8706,多周期共振看多 ⬆⬆⬆,0.4556,0.6762,0.5625
603725,天安新材,39.97,True,13.11,12.35,14,23.26,-11.18,4.06,6.12,0.4773,2026-07-14,2026-07-15,56.72,0.6159,-0.2929,0.9154,0.4524,0.9617,0.0,0.5978,0.7592,0.8796,多周期共振看多 ⬆⬆⬆,0.4694,0.7038,0.5625
603858,步长制药,169.26,True,16.05,15.3,19,4.9,-4.51,1.4,4.9,0.5439,2026-06-30,2026-07-15,60.95,0.6163,0.4143,0.3925,0.7355,0.8678,0.3458,0.5957,-0.0348,0.4826,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.2673,-0.4418,-0.45
002440,闰土股份,106.84,True,11.29,10.59,18,22.19,-7.99,7.28,6.64,0.6343,2026-07-13,2026-07-15,47.65,0.4825,0.7946,0.9048,0.6895,0.8366,0.0,0.5948,0.1293,0.5646,月线看多，日线反弹（等待周线确认）,0.5099,-0.1342,0.225
002517,恺英网络,324.55,True,17.18,16.04,16,12.31,-4.96,3.41,7.11,0.5174,2026-07-14,2026-07-15,57.68,0.7715,0.6213,0.5729,0.8629,0.9405,0.0452,0.5938,-0.0365,0.4818,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.293,-0.3833,-0.5625
002745,木林森,127.16,True,11.95,12.04,20,20.01,-2.6,8.74,-0.71,0.5189,2026-07-15,2026-07-15,45.23,0.1595,0.6684,0.837,0.4957,0.7828,0.0,0.5934,0.7695,0.8847,多周期共振看多 ⬆⬆⬆,0.5712,0.6392,0.5625
600380,健康元,192.46,True,10.52,9.83,14,6.99,-3.96,1.15,6.99,0.4924,2026-06-30,2026-07-15,64.98,0.6949,1.0562,0.3457,0.8169,0.7782,0.4238,0.5909,-0.0346,0.4827,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.2367,-0.4111,-0.45
600196,复星医药,526.23,True,24.84,22.88,14,8.59,-4.12,1.85,8.59,0.5219,2026-06-26,2026-07-15,67.59,0.7683,2.0795,0.4081,0.861,0.7202,0.3198,0.5896,-0.0334,0.4833,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.3663,-0.501,-0.45
603444,吉比特,263.99,True,366.44,350.14,15,9.09,-3.29,2.8,4.65,0.452,2026-07-14,2026-07-15,58.71,0.7818,0.4178,0.4661,0.8362,0.9175,0.2232,0.5846,-0.0258,0.4871,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.3527,-0.2303,-0.5625
002965,祥鑫科技,94.67,True,49.72,49.03,22,31.19,1.42,15.4,1.42,0.6354,2026-06-10,2026-07-15,57.01,0.3815,-0.5344,0.6121,0.2289,0.9553,0.0,0.5839,0.6335,0.8167,多周期共振看多 ⬆⬆⬆,0.5515,0.5821,0.3375
000756,新华制药,75.68,True,15.17,13.85,16,14.37,-7.62,4.63,9.57,0.6097,2026-06-26,2026-07-15,62.65,0.6384,4.9225,0.7544,0.783,0.8301,0.0,0.5835,-0.0442,0.4779,多周期方向不一致，观望,0.4389,-0.1207,-0.45
600488,津药药业,76.21,True,6.98,5.18,11,34.74,-13.13,2.35,34.74,0.4837,2026-06-30,2026-07-15,75.83,0.8027,0.8786,0.9572,0.8816,0.5371,0.0,0.5824,0.4432,0.7216,多周期共振看多 ⬆⬆⬆,0.3655,0.2107,0.45
000989,九芝堂,69.35,True,9.99,8.27,14,20.79,-4.93,2.7,20.79,0.5404,2026-06-30,2026-07-15,75.82,0.9475,13.139,0.5716,0.9685,0.5374,0.0473,0.5821,0.128,0.564,多周期方向不一致，观望,0.524,0.1135,0.0
603789,ST星农,16.74,True,6.44,6.03,11,23.1,-6.31,4.25,6.79,0.4509,2026-06-23,2026-07-15,63.77,0.6224,0.3356,0.7678,0.7077,0.8051,0.0,0.5799,0.4582,0.7291,多周期共振看多 ⬆⬆⬆,0.3471,0.5521,0.1575
000063,中兴通讯,1588.9,True,39.45,37.7,12,8.64,-5.9,1.02,4.65,0.3481,2026-07-08,2026-07-15,53.47,0.8309,0.0241,0.5697,0.7082,0.966,0.0504,0.5782,0.4573,0.7287,多周期共振看多 ⬆⬆⬆,0.335,0.4929,0.225
002393,力生制药,45.87,True,15.28,14.58,13,5.33,-3.66,0.8,4.82,0.417,2026-07-09,2026-07-15,60.59,0.7226,4.0596,0.3878,0.8335,0.8757,0.3536,0.5774,-0.0493,0.4753,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.2121,-0.5592,-0.5625
600671,天目药业,24.09,True,19.78,18.15,16,18.66,-7.74,4.19,8.99,0.584,2026-06-29,2026-07-15,69.76,0.7145,3.8867,0.6831,0.8287,0.6719,0.0,0.5752,0.0675,0.5337,⚠️ 月线看多但周线走弱，日线仅为反弹,0.4717,-0.2005,0.225
000021,深科技,743.95,True,47.26,52.91,20,46.22,-10.68,15.7,-10.68,0.3013,2026-07-15,2026-07-15,43.24,0.7573,0.2698,1.0605,0.7623,0.7388,0.0,0.5748,0.7691,0.8845,多周期共振看多 ⬆⬆⬆,0.529,0.6744,0.5625
600521,华海药业,252.89,True,16.89,15.41,12,14.78,-6.93,2.74,9.63,0.5,2026-06-30,2026-07-15,70.25,0.8523,4.2703,0.4738,0.9114,0.6612,0.2103,0.5745,-0.0239,0.488,多周期方向不一致，观望,0.3362,0.0566,-0.45
002158,汉钟精机,169.57,True,31.78,34.64,18,19.41,-8.25,8.07,-8.25,0.2819,2026-07-15,2026-07-15,39.2,0.7661,0.6068,0.7949,0.8597,0.6489,0.0,0.5733,0.7558,0.8779,多周期共振看多 ⬆⬆⬆,0.4607,0.7038,0.5625
