code,name,market_cap,is_tech,latest_close,latest_ma20,days_above_ma20,max_distance_above_ma20_pct,min_distance_above_ma20_pct,avg_distance_above_ma20_pct,latest_distance_above_ma20_pct,ma20_strength_score,last_breach_date,latest_date,rsi,volume_price_corr,volume_change_22d,volatility_20d,volume_price_score,rsi_score,volatility_score,composite_score,trend_score,trend_normalized,trend_phase,daily_trend_score,weekly_trend_score,monthly_trend_score
002156,通富微电,1181.64,True,77.87,70.56,15,17.34,-11.6,3.69,10.36,0.5808,2026-07-08,2026-07-14,53.55,0.7203,1.6465,0.8303,0.8322,0.9679,0.0,0.7083,0.7797,0.8899,多周期共振看多 ⬆⬆⬆,0.5003,0.7223,0.5625
002774,快意电梯,45.62,True,16.19,14.09,20,22.06,-8.52,10.03,14.92,0.8182,2026-06-15,2026-07-14,62.8,0.1832,2.5541,0.8457,0.5099,0.8267,0.0,0.7078,0.8911,0.9456,多周期共振看多 ⬆⬆⬆,0.8075,0.7038,0.5625
603991,领先股份,147.49,True,164.73,142.48,22,27.17,1.79,14.1,15.61,0.85,2026-06-10,2026-07-14,72.23,0.5152,0.3002,0.8106,0.6292,0.6171,0.0,0.7074,0.8716,0.9358,多周期共振看多 ⬆⬆⬆,0.7595,0.7021,0.5625
000811,冰轮环境,508.77,True,52.0,49.24,20,49.99,-6.68,22.34,5.61,0.7085,2026-07-13,2026-07-14,54.2,0.3387,1.2794,1.0636,0.6032,0.9822,0.0,0.7057,0.8017,0.9008,多周期共振看多 ⬆⬆⬆,0.5245,0.75,0.5625
000021,深科技,826.59,True,52.51,52.58,20,46.22,-3.71,16.02,-0.14,0.5646,2026-07-14,2026-07-14,52.69,0.7713,0.5942,0.9804,0.8628,0.9487,0.0,0.7054,0.7691,0.8845,多周期共振看多 ⬆⬆⬆,0.529,0.6744,0.5625
600267,海正药业,136.79,True,11.59,10.38,18,11.67,-1.92,3.97,11.67,0.6672,2026-06-22,2026-07-14,67.75,0.8882,5.3491,0.4504,0.9329,0.7167,0.2494,0.7053,0.4887,0.7444,多周期共振看多 ⬆⬆⬆,0.4337,0.3199,0.3825
002860,星帅尔,56.89,True,16.54,15.1,21,24.79,-1.86,7.96,9.5,0.7705,2026-06-12,2026-07-14,66.59,0.6904,0.288,0.6531,0.7294,0.7425,0.0,0.7012,0.7023,0.8512,多周期共振看多 ⬆⬆⬆,0.728,0.5821,0.3375
000938,紫光股份,1057.65,True,36.98,30.51,14,31.01,-11.5,7.7,21.22,0.6653,2026-06-29,2026-07-14,70.1,0.9349,4.0853,0.8121,0.9609,0.6644,0.0,0.701,0.6767,0.8383,多周期共振看多 ⬆⬆⬆,0.485,0.509,0.5625
603019,中科曙光,1490.85,True,101.9,96.07,18,22.15,-7.19,6.64,6.07,0.604,2026-06-17,2026-07-14,61.19,0.9379,2.7534,0.7137,0.9627,0.8624,0.0,0.7001,0.5755,0.7877,多周期共振看多 ⬆⬆⬆,0.587,0.4242,0.3375
603893,瑞芯微,917.3,True,216.91,188.77,18,17.45,-11.01,4.67,14.91,0.653,2026-06-17,2026-07-14,69.48,0.7729,1.833,0.4935,0.8638,0.6783,0.1774,0.6942,0.6486,0.8243,多周期共振看多 ⬆⬆⬆,0.5881,0.5838,0.3375
001229,魅视科技,31.03,True,42.07,35.05,20,42.41,-1.83,17.78,20.01,0.8182,2026-06-23,2026-07-14,73.39,0.4468,3.6205,0.9141,0.6681,0.5914,0.0,0.6887,0.7673,0.8837,多周期共振看多 ⬆⬆⬆,0.764,0.469,0.5625
603669,灵康药业,52.71,True,7.4,5.78,22,27.98,8.29,15.59,27.98,0.85,2026-06-05,2026-07-14,82.42,0.7339,3.6252,0.5924,0.8403,0.3906,0.0126,0.6867,0.6303,0.8152,多周期共振看多 ⬆⬆⬆,0.83,0.3363,0.3375
603519,立霸股份,40.03,True,15.03,14.29,22,18.03,1.24,9.06,5.19,0.7071,2026-06-11,2026-07-14,52.51,-0.4211,1.6988,0.4815,0.4,0.9446,0.1974,0.6813,0.822,0.911,多周期共振看多 ⬆⬆⬆,0.7535,0.5983,0.5625
001206,依依股份,22.2,True,20.77,18.95,21,17.55,-0.3,7.62,9.6,0.7647,2026-07-06,2026-07-14,56.5,0.7765,5.1406,0.7803,0.8659,0.9667,0.0,0.6767,0.0331,0.5165,多周期方向不一致，观望,0.653,0.0356,-0.45
002901,大博医疗,134.95,True,46.79,43.02,22,8.95,0.56,3.79,8.76,0.7398,2026-06-08,2026-07-14,68.42,0.7988,1.1657,0.3406,0.8793,0.7017,0.4323,0.6763,0.0403,0.5202,多周期方向不一致，观望,0.5589,0.1137,-0.4157
002303,美盈森,43.99,True,4.55,4.1,21,26.41,-4.94,13.06,11.08,0.8341,2026-06-12,2026-07-14,69.06,0.4141,4.6952,0.7541,0.6484,0.6875,0.0,0.6751,0.5367,0.7683,多周期共振看多 ⬆⬆⬆,0.785,0.2367,0.27
603065,宿迁联盛,98.62,True,23.54,19.17,22,68.7,6.46,38.99,22.82,0.85,2026-06-02,2026-07-14,64.33,-0.0197,3.2323,1.0241,0.4,0.7926,0.0,0.6715,0.7409,0.8704,多周期共振看多 ⬆⬆⬆,0.699,0.4667,0.5625
003004,声迅股份,56.12,True,81.64,74.93,22,19.5,2.03,10.2,8.95,0.8394,2026-04-10,2026-07-14,61.96,0.3569,-0.2461,0.7465,0.3157,0.8454,0.0,0.6714,0.8368,0.9184,多周期共振看多 ⬆⬆⬆,0.625,0.7408,0.5625
603068,博通集成,59.58,True,39.25,38.38,18,14.23,-9.14,5.84,2.27,0.4891,2026-06-17,2026-07-14,53.96,0.7436,3.3599,0.4588,0.8461,0.977,0.2354,0.6696,0.4685,0.7343,多周期共振看多 ⬆⬆⬆,0.3527,0.3899,0.3375
603456,九洲药业,132.96,True,15.08,13.84,22,15.83,0.54,6.09,8.92,0.7562,2026-06-11,2026-07-14,64.58,0.817,2.3875,0.4754,0.8902,0.787,0.2076,0.6656,-0.0251,0.4874,多周期方向不一致，观望,0.4557,-0.0508,-0.45
002745,木林森,130.67,True,12.28,11.97,20,20.01,-7.26,8.44,2.59,0.594,2026-07-13,2026-07-14,51.53,0.3143,1.7853,0.8333,0.5886,0.9229,0.0,0.6605,0.8089,0.9044,多周期共振看多 ⬆⬆⬆,0.672,0.6392,0.5625
000518,四环生物,40.56,True,3.94,3.45,10,20.05,-11.98,1.4,14.05,0.4441,2026-06-30,2026-07-14,69.74,0.8778,0.605,0.5012,0.9267,0.6725,0.1647,0.6558,0.7589,0.8795,多周期共振看多 ⬆⬆⬆,0.515,0.664,0.5625
603061,金海通,349.7,True,401.95,422.45,20,45.27,-4.85,17.08,-4.85,0.4469,2026-07-14,2026-07-14,52.12,0.6068,0.8277,0.9703,0.7641,0.9361,0.0,0.6532,0.807,0.9035,多周期共振看多 ⬆⬆⬆,0.538,0.75,0.5625
603823,百合花,276.8,True,66.48,58.2,22,48.63,14.23,33.85,14.23,0.85,2026-04-15,2026-07-14,63.06,0.2622,-0.2835,0.9041,0.2439,0.821,0.0,0.652,0.8004,0.9002,多周期共振看多 ⬆⬆⬆,0.575,0.7038,0.5625
000739,普洛药业,221.06,True,19.09,17.28,18,11.32,-2.18,4.0,10.45,0.6623,2026-06-26,2026-07-14,68.7,0.7274,2.3974,0.4033,0.8364,0.6956,0.3278,0.6505,0.1792,0.5896,月线看多，日线反弹（等待周线确认）,0.4271,0.1405,0.225
603268,松发股份,380.76,True,163.24,151.04,16,12.55,-5.11,3.64,8.08,0.5527,2026-07-01,2026-07-14,63.02,0.6931,0.1771,0.5979,0.6867,0.8218,0.0036,0.6487,0.7753,0.8877,多周期共振看多 ⬆⬆⬆,0.5931,0.6331,0.5625
000970,中科三环,196.7,True,16.18,15.17,22,19.96,0.26,10.49,6.67,0.7667,2026-06-05,2026-07-14,60.6,0.651,-0.2961,0.8456,0.4721,0.8756,0.0,0.6478,0.5359,0.768,多周期共振看多 ⬆⬆⬆,0.6345,0.364,0.27
002141,贤丰控股,52.68,True,5.1,5.03,20,47.92,-6.25,20.03,1.44,0.6042,2026-07-13,2026-07-14,53.33,0.6655,0.0252,1.2506,0.6094,0.963,0.0,0.6466,0.5923,0.7962,多周期共振看多 ⬆⬆⬆,0.493,0.3167,0.5625
603087,甘李药业,392.81,True,70.0,59.89,20,17.6,-2.74,6.06,16.87,0.7197,2026-06-26,2026-07-14,69.38,0.8753,3.6131,0.6799,0.9252,0.6805,0.0,0.6452,0.1376,0.5688,多周期方向不一致，观望,0.5611,0.1237,0.0
002693,双成药业,42.45,True,10.33,9.42,12,17.8,-10.94,0.54,9.67,0.4462,2026-06-26,2026-07-14,64.95,0.8974,2.9056,0.7341,0.9384,0.7788,0.0,0.6434,0.6402,0.8201,多周期共振看多 ⬆⬆⬆,0.2809,0.6037,0.5625
001359,平安电工,72.51,True,120.27,114.92,20,51.7,-0.88,20.83,4.66,0.6846,2026-07-13,2026-07-14,43.41,0.1599,1.8545,0.8608,0.4959,0.7424,0.0,0.6417,0.8065,0.9032,多周期共振看多 ⬆⬆⬆,0.5475,0.7408,0.5625
002603,以岭药业,236.08,True,17.15,15.44,14,11.09,-2.86,1.5,11.09,0.5677,2026-07-09,2026-07-14,63.7,0.9123,6.745,0.4502,0.9474,0.8067,0.2496,0.6351,0.035,0.5175,多周期方向不一致，观望,0.2603,-0.0688,-0.0003
002289,宇顺电子,124.87,True,45.5,44.57,18,16.64,-3.28,4.95,2.09,0.4622,2026-07-13,2026-07-14,48.95,0.5414,3.4593,0.7154,0.7248,0.8656,0.0,0.6348,0.7709,0.8855,多周期共振看多 ⬆⬆⬆,0.5101,0.6946,0.5625
002371,北方华创,5613.8,True,774.2,796.55,20,30.77,-3.49,11.94,-2.81,0.498,2026-07-14,2026-07-14,50.48,0.3838,0.4696,0.7574,0.6181,0.8996,0.0,0.6326,0.7968,0.8984,多周期共振看多 ⬆⬆⬆,0.5335,0.7315,0.5625
002907,华森制药,48.76,True,14.52,13.56,18,11.45,-2.84,5.78,7.09,0.6227,2026-07-08,2026-07-14,56.3,0.7315,6.209,0.7028,0.8389,0.9711,0.0,0.6299,0.0373,0.5187,多周期方向不一致，观望,0.6575,0.0505,-0.45
001256,炜冈科技,27.43,True,25.66,26.98,19,21.06,-4.89,7.44,-4.89,0.366,2026-07-14,2026-07-14,53.18,0.507,1.1492,0.5184,0.7042,0.9595,0.136,0.6295,0.7705,0.8852,多周期共振看多 ⬆⬆⬆,0.511,0.6929,0.5625
002158,汉钟精机,177.36,True,33.24,34.58,18,19.41,-9.02,8.04,-3.86,0.3907,2026-07-14,2026-07-14,44.99,0.791,1.1626,0.8038,0.8746,0.7775,0.0,0.6287,0.7597,0.8799,多周期共振看多 ⬆⬆⬆,0.4705,0.7038,0.5625
002415,海康威视,3037.78,True,33.58,33.52,19,9.95,-2.92,4.18,0.18,0.4644,2026-07-13,2026-07-14,47.31,0.6461,0.2895,0.4789,0.7035,0.8292,0.2019,0.6278,0.6261,0.8131,多周期共振看多 ⬆⬆⬆,0.3503,0.5133,0.5625
603339,四方科技,44.5,True,14.38,14.48,17,16.47,-3.01,5.68,-0.67,0.3955,2026-07-14,2026-07-14,43.94,0.9222,7.5631,0.7667,0.9533,0.7543,0.0,0.6272,0.6382,0.8191,多周期共振看多 ⬆⬆⬆,0.6507,0.5073,0.3375
603726,朗迪集团,54.04,True,29.27,31.01,19,24.63,-7.63,8.8,-5.6,0.3822,2026-07-14,2026-07-14,49.26,0.676,0.6831,0.8579,0.8056,0.8724,0.0,0.6259,0.7541,0.877,多周期共振看多 ⬆⬆⬆,0.4885,0.6762,0.5625
002841,视源股份,269.01,True,51.6,39.38,11,42.05,-7.84,8.14,31.02,0.6286,2026-06-29,2026-07-14,83.66,0.9298,8.2486,0.7167,0.9579,0.3631,0.0,0.6212,0.4927,0.7464,多周期共振看多 ⬆⬆⬆,0.4663,0.5256,0.1575
603789,ST星农,17.11,True,6.58,5.98,10,23.1,-6.31,3.82,10.03,0.5046,2026-06-23,2026-07-14,64.09,0.6393,1.9571,0.7614,0.7836,0.798,0.0,0.6183,0.5238,0.7619,多周期共振看多 ⬆⬆⬆,0.3314,0.5521,0.315
002457,青龙管业,42.53,True,12.76,13.49,18,18.13,-5.4,5.3,-5.4,0.284,2026-07-14,2026-07-14,50.35,0.8575,0.4881,0.8,0.9098,0.8967,0.0,0.6168,0.7207,0.8603,多周期共振看多 ⬆⬆⬆,0.7265,0.5994,0.3619
000100,TCL科技,1032.07,True,5.13,5.25,18,23.26,-7.85,6.8,-2.2,0.4014,2026-07-14,2026-07-14,53.59,0.6707,0.2627,0.8919,0.7075,0.9687,0.0,0.6159,0.6698,0.8349,多周期共振看多 ⬆⬆⬆,0.5706,0.4206,0.5625
002851,麦格米特,788.93,True,172.16,163.25,13,25.88,-8.8,4.74,5.46,0.462,2026-07-13,2026-07-14,51.1,0.5059,0.3006,0.8928,0.6238,0.9134,0.0,0.6145,0.7135,0.8568,多周期共振看多 ⬆⬆⬆,0.3628,0.6946,0.5625
002038,双鹭药业,60.06,True,7.05,5.88,14,21.65,-10.81,4.05,19.91,0.5741,2026-06-26,2026-07-14,60.95,0.9013,5.9715,1.0394,0.9408,0.8679,0.0,0.6143,-0.01,0.495,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.497,-0.1668,-0.45
002728,特一药业,49.78,True,9.93,8.96,15,14.64,-5.17,4.5,10.86,0.6011,2026-06-26,2026-07-14,61.62,0.8353,5.5945,0.7156,0.9012,0.8529,0.0,0.6113,-0.0175,0.4913,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.4722,-0.2428,-0.495
600862,中航高科,275.96,True,19.81,18.67,18,7.51,-3.02,2.93,6.13,0.571,2026-07-02,2026-07-14,65.73,0.6856,0.7413,0.3691,0.8114,0.7615,0.3848,0.607,-0.0344,0.4828,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.3749,-0.4146,-0.5625
002668,TCL智家,115.57,True,10.66,10.53,22,12.8,0.34,5.76,1.25,0.5668,2026-06-10,2026-07-14,58.06,0.4621,-0.3348,0.4513,0.3433,0.9319,0.2478,0.6063,0.6244,0.8122,多周期共振看多 ⬆⬆⬆,0.5047,0.6023,0.3375
600572,康恩贝,107.6,True,4.25,4.04,13,5.16,-2.84,0.79,5.16,0.4394,2026-06-30,2026-07-14,62.77,0.7391,1.421,0.2444,0.8434,0.8274,0.5927,0.606,-0.0235,0.4883,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.1888,-0.1937,-0.415
603269,海鸥股份,68.64,True,15.89,16.45,17,11.29,-8.14,2.86,-3.41,0.2625,2026-07-14,2026-07-14,53.02,0.7799,0.7695,0.7177,0.8679,0.9561,0.0,0.6046,0.6704,0.8352,多周期共振看多 ⬆⬆⬆,0.1985,0.7408,0.5625
002605,姚记科技,67.48,True,19.95,19.05,14,8.97,-1.41,2.15,4.71,0.4457,2026-06-30,2026-07-14,61.94,0.9067,0.7995,0.4058,0.944,0.8459,0.3237,0.6038,-0.0237,0.4881,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.3104,-0.1547,-0.5625
002550,千红制药,66.08,True,7.02,6.43,14,12.59,-5.15,3.89,9.25,0.5512,2026-06-26,2026-07-14,58.53,0.7804,3.4787,0.6743,0.8682,0.9216,0.0,0.5999,-0.0189,0.4905,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.5022,-0.3404,-0.45
000063,中兴通讯,1607.42,True,39.91,37.63,11,8.64,-5.9,0.74,6.07,0.3623,2026-07-08,2026-07-14,58.24,0.8132,0.2382,0.5708,0.7832,0.928,0.0486,0.5971,0.5017,0.7509,多周期共振看多 ⬆⬆⬆,0.4489,0.4929,0.225
603983,丸美生物,116.53,True,29.06,26.4,13,29.48,-4.94,9.79,10.06,0.7015,2026-06-25,2026-07-14,73.1,0.7119,2.8977,0.7004,0.8271,0.5978,0.0,0.5969,0.051,0.5255,多周期方向不一致，观望,0.5217,0.1144,-0.3375
002816,*ST和科,28.76,True,28.76,28.13,20,13.33,-2.75,5.22,2.25,0.5347,2026-07-13,2026-07-14,54.03,0.0928,0.1845,0.5927,0.3295,0.9784,0.0121,0.5965,0.778,0.889,多周期共振看多 ⬆⬆⬆,0.4959,0.7223,0.5625
603858,步长制药,167.47,True,15.88,15.28,19,4.01,-4.51,1.21,3.94,0.5195,2026-06-30,2026-07-14,58.28,0.5499,1.8078,0.3912,0.7299,0.9271,0.3481,0.5964,-0.0346,0.4827,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.273,-0.4424,-0.45
002773,康弘药业,157.41,True,22.92,21.37,16,13.82,-3.72,3.43,7.27,0.5222,2026-06-26,2026-07-14,62.97,0.905,1.4672,0.5649,0.943,0.823,0.0584,0.5953,-0.0341,0.4829,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.363,-0.3991,-0.5625
605007,五洲特纸,73.08,True,15.4,13.94,12,14.64,-6.42,3.0,10.5,0.5159,2026-06-26,2026-07-14,80.89,0.8107,3.511,0.4119,0.8864,0.4247,0.3135,0.5944,0.3383,0.6692,多周期共振看多 ⬆⬆⬆,0.3345,0.2317,0.225
002546,新联电子,69.23,True,8.64,7.43,15,16.36,-11.08,2.03,16.36,0.5393,2026-07-07,2026-07-14,64.71,0.8768,5.5049,0.7444,0.9261,0.7843,0.0,0.5943,0.0372,0.5186,⚠️ 月线看多但周线走弱，日线仅为反弹,0.5248,-0.4385,0.225
000725,京东方Ａ,2482.77,True,7.02,7.54,20,32.26,-8.7,13.48,-6.88,0.3962,2026-07-14,2026-07-14,49.56,0.7812,-0.11,0.9129,0.6247,0.879,0.0,0.5941,0.7476,0.8738,多周期共振看多 ⬆⬆⬆,0.529,0.6271,0.5625
600812,华北制药,82.7,True,4.82,4.48,13,7.55,-4.64,1.08,7.55,0.4811,2026-06-30,2026-07-14,60.12,0.709,1.8984,0.4039,0.8254,0.8862,0.3269,0.5937,-0.0505,0.4748,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.2373,-0.6037,-0.5625
002020,京新药业,106.64,True,14.73,13.32,14,20.96,-4.84,4.42,10.55,0.5832,2026-06-26,2026-07-14,64.56,0.8066,3.4584,0.6756,0.884,0.7876,0.0,0.5935,-0.0113,0.4944,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.455,-0.1548,-0.45
002396,星网锐捷,216.77,True,28.62,22.54,10,42.03,-20.57,7.3,27.0,0.5917,2026-06-30,2026-07-14,79.22,0.7969,5.1445,0.8536,0.8781,0.4618,0.0,0.5927,0.3624,0.6812,多周期共振看多 ⬆⬆⬆,0.374,0.3184,0.1575
002747,埃斯顿,300.44,True,38.4,39.32,20,30.12,-2.33,12.5,-2.33,0.5099,2026-07-14,2026-07-14,51.2,0.4408,-0.151,0.9931,0.4041,0.9155,0.0,0.5914,0.7619,0.881,多周期共振看多 ⬆⬆⬆,0.5515,0.6392,0.5625
600288,大恒科技,75.04,True,17.18,14.11,11,29.22,-9.29,5.48,21.77,0.5621,2026-07-03,2026-07-14,74.91,0.9582,11.9791,0.6958,0.9749,0.5576,0.0,0.5912,0.1516,0.5758,月线看多，日线反弹（等待周线确认）,0.3748,0.0725,0.225
002979,雷赛智能,137.24,True,61.6,59.4,13,31.41,-10.98,5.8,3.71,0.4445,2026-06-29,2026-07-14,60.97,0.6164,-0.1232,0.782,0.5206,0.8673,0.0,0.5889,0.7707,0.8854,多周期共振看多 ⬆⬆⬆,0.5202,0.6854,0.5625
600885,宏发股份,528.5,True,34.15,35.27,15,12.21,-5.96,2.54,-3.18,0.2228,2026-07-14,2026-07-14,50.43,0.8488,0.7751,0.6575,0.9093,0.8986,0.0,0.5874,0.6315,0.8157,多周期共振看多 ⬆⬆⬆,0.2388,0.6208,0.5625
603211,晋拓股份,97.82,True,35.99,35.11,20,23.14,-2.32,9.0,2.5,0.6056,2026-07-13,2026-07-14,49.74,0.1945,-0.2565,1.0443,0.2141,0.8832,0.0,0.5867,0.8376,0.9188,多周期共振看多 ⬆⬆⬆,0.6165,0.75,0.5625
002393,力生制药,45.48,True,15.15,14.54,12,5.33,-3.66,0.43,4.17,0.3769,2026-07-09,2026-07-14,54.29,0.768,1.2044,0.3897,0.8608,0.9843,0.3506,0.5864,-0.0518,0.4741,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.1582,-0.5592,-0.5625
600276,恒瑞医药,3496.97,True,54.82,52.24,18,13.97,-2.49,5.31,4.94,0.5501,2026-06-17,2026-07-14,63.08,0.5814,1.0413,0.4542,0.7488,0.8205,0.243,0.5862,-0.008,0.496,多周期方向不一致，观望,0.5629,-0.0677,-0.45
002294,信立泰,404.92,True,36.33,33.97,12,25.04,-7.29,4.07,6.95,0.4665,2026-06-26,2026-07-14,60.56,0.9505,2.5074,0.7617,0.9703,0.8765,0.0,0.5847,-0.0465,0.4768,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.3287,-0.6054,-0.5625
600211,西藏药业,126.67,True,39.3,37.72,14,5.04,-4.29,0.65,4.19,0.4076,2026-07-09,2026-07-14,58.26,0.7293,1.1181,0.3858,0.8376,0.9275,0.3571,0.5838,-0.0464,0.4768,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.1577,-0.4568,-0.5625
000989,九芝堂,65.74,True,9.47,8.17,13,15.93,-4.93,1.68,15.93,0.5125,2026-06-30,2026-07-14,68.6,0.9073,13.7169,0.555,0.9444,0.6979,0.0751,0.5835,0.0293,0.5147,多周期方向不一致，观望,0.4009,-0.0658,-0.1489
002675,东诚药业,0.0,True,13.06,12.71,14,2.75,-2.11,0.67,2.75,0.415,2026-07-09,2026-07-14,57.28,0.5647,1.692,0.3139,0.7388,0.9493,0.4768,0.5831,-0.0343,0.4829,⚠️⚠️ 逆大势反弹，大概率是下跌中继,0.1939,-0.2573,-0.5625
002965,祥鑫科技,95.44,True,50.12,48.69,22,31.19,2.52,15.81,2.95,0.6736,2026-06-10,2026-07-14,66.37,0.1592,0.0535,0.6361,0.3169,0.7474,0.0,0.582,0.6353,0.8176,多周期共振看多 ⬆⬆⬆,0.556,0.5821,0.3375
603118,共进股份,112.27,True,14.26,12.95,10,15.03,-12.34,1.23,10.13,0.4399,2026-07-03,2026-07-14,59.44,0.8139,2.6571,0.7787,0.8884,0.9012,0.0,0.5819,0.0967,0.5484,月线看多，日线反弹（等待周线确认）,0.2375,-0.1015,0.2925
