code,name,market_cap,is_tech,latest_close,latest_ma20,days_above_ma20,max_distance_above_ma20_pct,min_distance_above_ma20_pct,avg_distance_above_ma20_pct,latest_distance_above_ma20_pct,ma20_strength_score,last_breach_date,latest_date,rsi,volume_price_corr,volume_change_22d,volatility_20d,volume_price_score,rsi_score,volatility_score,composite_score
603678,火炬电子,386.49,True,81.27,68.58,22,59.18,6.02,28.12,18.5,0.85,从未跌破（观测期内）,2026-07-02,67.74,-0.2505,0.0351,1.014,0.214,0.717,0.0,0.5369
600584,长电科技,1717.48,True,95.98,85.89,18,29.8,-7.73,11.08,11.74,0.7864,从未跌破（观测期内）,2026-07-02,67.64,0.4133,-0.3539,0.9688,0.3064,0.7191,0.0,0.535
000700,模塑科技,154.87,True,16.87,15.45,11,21.15,-9.84,1.89,9.21,0.4524,从未跌破（观测期内）,2026-07-02,64.25,0.6214,1.3068,0.7707,0.7729,0.7945,0.0,0.5331
603917,合力科技,26.3,True,12.9,11.99,6,7.59,-5.52,-1.25,7.59,0.3005,从未跌破（观测期内）,2026-07-02,63.66,0.7707,0.696,0.4591,0.8624,0.8076,0.2349,0.5326
603859,能科科技,124.5,True,50.88,50.12,15,26.83,-6.89,5.65,1.52,0.4177,从未跌破（观测期内）,2026-07-02,47.78,0.6434,1.6258,0.9249,0.786,0.8396,0.0,0.5315
000551,创元科技,95.75,True,19.7,16.57,9,28.07,-12.01,2.79,18.87,0.463,从未跌破（观测期内）,2026-07-02,75.98,0.9062,2.7537,0.6718,0.9437,0.5337,0.0,0.5279
002741,光华科技,146.45,True,34.35,33.81,21,37.77,-1.3,13.96,1.59,0.6239,从未跌破（观测期内）,2026-07-02,61.02,0.3887,-0.0545,1.0604,0.4114,0.8663,0.0,0.5257
600228,返利科技,31.33,True,7.53,7.55,12,52.75,-6.45,10.95,-0.31,0.4331,从未跌破（观测期内）,2026-07-02,58.69,0.4531,8.707,1.056,0.6719,0.9179,0.0,0.5248
603679,华体科技,35.95,True,20.23,19.38,17,19.39,-4.99,6.49,4.4,0.5426,从未跌破（观测期内）,2026-07-02,61.75,0.3462,0.1378,0.5229,0.4628,0.85,0.1284,0.522
002859,洁美科技,423.65,True,98.91,93.29,22,50.51,4.79,21.69,6.02,0.7505,从未跌破（观测期内）,2026-07-02,62.69,0.2968,-0.3886,1.1879,0.2226,0.8292,0.0,0.5217
603906,龙蟠科技,166.82,True,29.63,25.55,10,16.65,-13.33,-0.72,15.95,0.3912,从未跌破（观测期内）,2026-07-02,68.41,0.8287,1.9422,0.7443,0.8972,0.7019,0.0,0.5212
000969,安泰科技,260.23,True,24.99,23.99,14,14.04,-6.94,3.81,4.18,0.4224,从未跌破（观测期内）,2026-07-02,63.02,0.6548,0.3727,0.6365,0.7419,0.8217,0.0,0.5188
002185,华天科技,673.5,True,20.27,19.38,17,19.89,-8.33,7.71,4.62,0.5787,从未跌破（观测期内）,2026-07-02,64.59,0.7722,-0.3649,0.7834,0.5173,0.7868,0.0,0.5182
002831,裕同科技,228.62,True,32.01,32.09,14,27.07,-7.3,7.11,-0.26,0.394,从未跌破（观测期内）,2026-07-02,55.15,0.3946,1.4994,0.7022,0.6367,0.9966,0.0,0.5161
600353,旭光电子,350.59,True,42.3,37.71,22,69.55,7.21,30.13,12.17,0.85,从未跌破（观测期内）,2026-07-02,65.11,0.0016,-0.3238,1.1305,0.0714,0.7753,0.0,0.5129
002983,芯瑞达,33.83,True,26.4,25.45,12,10.79,-9.06,1.06,3.74,0.311,从未跌破（观测期内）,2026-07-02,56.94,0.7447,0.2943,0.6148,0.7646,0.957,0.0,0.507
002371,北方华创,6104.12,True,841.06,725.97,16,30.77,-5.98,9.71,15.85,0.7473,从未跌破（观测期内）,2026-07-02,74.83,0.4393,-0.1973,0.6073,0.3847,0.5593,0.0,0.5069
603256,宏和科技,2051.79,True,233.23,238.75,21,31.04,-2.31,19.41,-2.31,0.5263,从未跌破（观测期内）,2026-07-02,55.9,-0.4091,1.6614,0.9842,0.4,0.98,0.0,0.5065
603358,华达科技,196.34,True,42.52,39.13,17,12.36,-5.45,3.51,8.68,0.5829,从未跌破（观测期内）,2026-07-02,65.02,0.3477,0.1295,0.5906,0.4604,0.7774,0.0156,0.5061
000733,振华科技,316.5,True,57.12,55.46,20,20.5,-7.18,6.79,3.0,0.5628,从未跌破（观测期内）,2026-07-02,59.51,0.0006,0.8117,1.0018,0.4004,0.8998,0.0,0.5052
603607,京华激光,47.49,True,26.6,22.1,9,20.37,-8.23,0.44,20.37,0.4043,从未跌破（观测期内）,2026-07-02,74.39,0.8531,2.641,0.6615,0.9119,0.5691,0.0,0.5035
605178,时空科技,111.25,True,112.28,75.42,10,48.88,-13.83,9.48,48.88,0.646,从未跌破（观测期内）,2026-07-02,94.18,0.7905,3.307,0.7293,0.8743,0.1294,0.0,0.5029
000777,中核科技,72.23,True,18.84,18.0,10,22.76,-10.43,-0.56,4.64,0.261,从未跌破（观测期内）,2026-07-02,59.89,0.7904,2.0664,0.9144,0.8743,0.8914,0.0,0.5013
002446,盛路通信,93.26,True,11.0,10.89,16,13.75,-8.67,2.72,0.97,0.3467,从未跌破（观测期内）,2026-07-02,52.08,0.5007,1.1046,0.7467,0.7004,0.9352,0.0,0.5008
002635,安洁科技,84.01,True,21.24,18.3,15,24.36,-8.94,3.75,16.04,0.5824,从未跌破（观测期内）,2026-07-02,77.1,0.4383,2.328,0.6959,0.663,0.5089,0.0,0.5005
002990,盛视科技,99.22,True,71.89,58.32,12,42.8,-20.08,6.79,23.26,0.6106,从未跌破（观测期内）,2026-07-02,81.12,0.697,0.1667,0.8294,0.6849,0.4195,0.0,0.4994
605588,冠石科技,48.25,True,66.0,59.85,12,18.42,-15.38,1.95,10.28,0.4898,从未跌破（观测期内）,2026-07-02,70.74,0.5599,0.3847,0.6266,0.6898,0.6502,0.0,0.4984
002517,恺英网络,311.13,True,16.47,15.2,8,8.37,-10.76,-2.77,8.37,0.2672,从未跌破（观测期内）,2026-07-02,72.58,0.8002,1.2381,0.4077,0.8801,0.6092,0.3206,0.4969
001339,智微智能,153.06,True,94.54,89.54,12,26.67,-7.6,6.97,5.58,0.5047,从未跌破（观测期内）,2026-07-02,66.26,0.6179,-0.0125,0.8022,0.5658,0.7498,0.0,0.4933
600877,电科芯片,200.34,True,16.92,14.84,8,19.53,-14.75,-0.51,14.03,0.3644,从未跌破（观测期内）,2026-07-02,76.28,0.9219,1.6989,0.6091,0.9531,0.527,0.0,0.4895
600096,云天化,574.06,True,31.49,30.85,10,11.45,-7.74,-0.26,2.09,0.2049,从未跌破（观测期内）,2026-07-02,55.37,0.7212,0.9061,0.6021,0.8327,0.9917,0.0,0.4885
002080,中材科技,1379.75,True,82.22,76.61,13,35.18,-12.15,8.61,7.32,0.6051,从未跌破（观测期内）,2026-07-02,62.75,0.3364,-0.2433,1.068,0.3045,0.8278,0.0,0.4837
002049,紫光国微,709.77,True,83.55,79.11,11,13.43,-11.79,0.86,5.62,0.337,从未跌破（观测期内）,2026-07-02,70.71,0.8867,0.1497,0.5345,0.7919,0.6508,0.1092,0.4793
002138,顺络电子,510.79,True,67.52,64.54,22,33.76,4.63,20.9,4.63,0.7156,从未跌破（观测期内）,2026-07-02,62.19,-0.1866,-0.2663,0.9876,0.0935,0.8402,0.0,0.4777
000831,中国稀土,564.57,True,53.17,56.61,15,21.64,-6.08,4.21,-6.08,0.1919,从未跌破（观测期内）,2026-07-02,49.07,0.8301,1.4027,0.702,0.8981,0.8682,0.0,0.4749
001256,炜冈科技,31.75,True,29.7,25.19,15,21.06,-10.0,3.38,17.92,0.5731,从未跌破（观测期内）,2026-07-02,87.03,0.5803,5.3785,0.6445,0.7482,0.2882,0.0,0.4739
002579,中京电子,114.29,True,19.59,18.93,18,42.07,-6.92,12.35,3.47,0.6231,从未跌破（观测期内）,2026-07-02,62.66,0.368,-0.5022,1.125,0.2208,0.8297,0.0,0.4704
605377,华旺科技,50.38,True,9.05,8.57,8,11.53,-10.44,-1.68,5.63,0.226,从未跌破（观测期内）,2026-07-02,60.84,0.7029,0.5324,0.7162,0.8217,0.8702,0.0,0.4699
603341,龙旗科技,105.58,True,39.66,38.65,16,12.16,-6.6,2.8,2.62,0.39,从未跌破（观测期内）,2026-07-02,64.15,0.5906,-0.1174,0.4926,0.5074,0.7967,0.179,0.469
600563,法拉电子,369.68,True,164.3,169.06,16,15.99,-9.81,5.45,-2.82,0.3203,从未跌破（观测期内）,2026-07-02,57.68,0.7366,-0.09,0.9427,0.606,0.9404,0.0,0.4677
603990,麦迪科技,65.17,True,21.35,21.57,15,26.74,-4.58,7.62,-1.03,0.4033,从未跌破（观测期内）,2026-07-02,60.06,0.6199,-0.3076,0.5348,0.4489,0.8875,0.1087,0.4674
002558,巨人网络,526.64,True,27.71,25.52,9,10.6,-11.02,-2.11,8.57,0.3048,从未跌破（观测期内）,2026-07-02,74.76,0.7705,1.3739,0.5327,0.8623,0.561,0.1122,0.4665
002605,姚记科技,63.35,True,18.73,18.51,7,2.46,-5.04,-0.84,1.19,0.2129,从未跌破（观测期内）,2026-07-02,57.14,0.4571,-0.014,0.3318,0.4687,0.9524,0.447,0.4598
001270,铖昌科技,304.07,True,148.47,134.77,5,18.49,-14.08,-2.53,10.17,0.2662,从未跌破（观测期内）,2026-07-02,62.05,0.7493,0.1922,0.7364,0.7264,0.8433,0.0,0.4567
002156,通富微电,1022.31,True,67.37,67.84,14,17.34,-11.6,3.59,-0.69,0.2952,从未跌破（观测期内）,2026-07-02,57.57,0.7584,-0.1405,0.8643,0.5989,0.9429,0.0,0.4564
001389,广合科技,299.84,True,196.8,195.22,12,23.26,-5.85,3.83,0.81,0.3069,从未跌破（观测期内）,2026-07-02,56.8,0.8074,-0.3166,0.9297,0.5578,0.9599,0.0,0.4542
603082,北自科技,16.67,True,41.1,39.03,11,26.24,-17.36,1.88,5.3,0.3544,从未跌破（观测期内）,2026-07-02,73.17,0.7671,0.2454,0.7483,0.7584,0.5962,0.0,0.4506
603499,翔港科技,59.1,True,13.95,13.59,11,11.93,-16.5,-2.01,2.68,0.1917,从未跌破（观测期内）,2026-07-02,63.12,0.7784,0.4172,0.7176,0.8339,0.8196,0.0,0.4491
600111,北方稀土,1742.46,True,48.2,49.18,7,9.2,-7.51,-1.5,-1.98,0.0516,从未跌破（观测期内）,2026-07-02,51.79,0.855,0.403,0.523,0.8742,0.9287,0.1284,0.4442
001400,江顺科技,52.63,True,113.83,112.21,8,7.36,-17.95,-2.8,1.45,0.0936,从未跌破（观测期内）,2026-07-02,54.81,0.779,0.3811,0.8175,0.8199,0.9958,0.0,0.4416
603032,德新科技,60.41,True,25.94,24.76,15,9.46,-8.05,2.25,4.76,0.4152,从未跌破（观测期内）,2026-07-02,65.12,0.643,-0.2796,0.7218,0.474,0.7752,0.0,0.4396
002428,云南锗业,698.1,True,106.89,103.12,15,35.91,-11.63,10.47,3.66,0.5801,从未跌破（观测期内）,2026-07-02,62.19,0.1034,-0.261,0.9903,0.1577,0.8403,0.0,0.4395
002456,欧菲光,314.18,True,9.47,9.26,12,9.97,-5.91,0.69,2.22,0.278,从未跌破（观测期内）,2026-07-02,59.9,0.7385,-0.109,0.6661,0.5995,0.8911,0.0,0.4393
603459,红板科技,76.4,True,96.65,91.98,10,22.42,-20.88,-1.52,5.07,0.2478,从未跌破（观测期内）,2026-07-02,63.25,0.7089,0.2008,1.097,0.7057,0.8167,0.0,0.4389
002436,兴森科技,689.29,True,45.41,45.0,21,31.29,-0.24,13.14,0.91,0.6068,从未跌破（观测期内）,2026-07-02,61.28,0.1231,-0.4494,0.9122,0.0941,0.8605,0.0,0.4384
600155,华创云信,124.84,True,5.64,5.5,7,4.38,-8.7,-2.58,2.51,0.1315,从未跌破（观测期内）,2026-07-02,61.96,0.5528,0.3493,0.4137,0.6714,0.8454,0.3105,0.4361
002546,新联电子,59.21,True,7.39,7.14,9,9.15,-13.6,-3.75,3.55,0.1383,从未跌破（观测期内）,2026-07-02,64.43,0.7112,0.5692,0.5584,0.8267,0.7905,0.0694,0.4305
002779,中坚科技,132.93,True,80.17,77.54,12,12.75,-8.71,2.08,3.4,0.3278,从未跌破（观测期内）,2026-07-02,45.4,0.2762,0.6278,0.7303,0.5657,0.7867,0.0,0.4299
002921,联诚精密,36.68,True,28.56,25.06,8,19.17,-15.56,-4.09,13.97,0.2749,从未跌破（观测期内）,2026-07-02,69.75,0.5637,1.1167,0.7236,0.7382,0.6723,0.0,0.429
002297,博云新材,161.73,True,28.22,26.15,13,42.37,-18.11,7.76,7.92,0.5988,从未跌破（观测期内）,2026-07-02,68.69,0.2138,-0.3201,0.7569,0.2002,0.6957,0.0,0.4287
603890,春秋电子,107.37,True,24.03,26.3,13,38.08,-8.63,7.23,-8.63,0.1718,从未跌破（观测期内）,2026-07-02,54.72,0.4068,7.5344,0.9049,0.6441,0.9938,0.0,0.4285
603610,麒盛科技,67.63,True,19.16,18.31,12,7.19,-6.57,0.92,4.62,0.3534,从未跌破（观测期内）,2026-07-02,68.14,0.3036,3.0819,0.6085,0.5821,0.7081,0.0,0.4285
600345,长江通信,124.54,True,58.87,62.32,20,28.33,-5.53,9.6,-5.53,0.4198,从未跌破（观测期内）,2026-07-02,52.07,0.1804,-0.0348,0.8688,0.2943,0.9349,0.0,0.4285
603992,松霖科技,142.62,True,32.19,31.88,15,10.21,-7.29,2.27,0.96,0.3263,从未跌破（观测期内）,2026-07-02,51.53,0.5723,-0.2552,0.6721,0.4413,0.9228,0.0,0.4254
600522,中天科技,1760.4,True,51.58,55.02,21,33.2,-6.25,14.2,-6.25,0.4279,从未跌破（观测期内）,2026-07-02,52.86,-0.4194,0.1337,0.9483,0.2535,0.9525,0.0,0.425
002992,宝明科技,65.57,True,41.97,43.45,8,10.7,-10.9,-2.4,-3.41,0.0,从未跌破（观测期内）,2026-07-02,53.41,0.8614,0.8315,0.6528,0.9169,0.9647,0.0,0.4222
002008,大族激光,1196.0,True,125.01,134.51,11,16.5,-11.31,0.7,-7.06,0.0161,从未跌破（观测期内）,2026-07-02,51.96,0.8618,0.7554,0.8677,0.9171,0.9324,0.0,0.4222
600288,大恒科技,55.04,True,12.6,12.89,4,2.73,-10.81,-3.86,-2.23,0.0,从未跌破（观测期内）,2026-07-02,56.03,0.6312,0.8115,0.4752,0.7787,0.9771,0.2081,0.4213
002444,巨星科技,369.25,True,32.2,30.56,5,5.35,-6.63,-3.27,5.35,0.1752,从未跌破（观测期内）,2026-07-02,62.36,0.2853,1.0963,0.4413,0.5712,0.8365,0.2645,0.4198
001308,康冠科技,103.1,True,21.16,20.71,9,6.49,-5.36,-0.63,2.19,0.2406,从未跌破（观测期内）,2026-07-02,58.25,0.546,-0.5416,0.3776,0.3276,0.9279,0.3706,0.4193
603337,杰克科技,187.36,True,39.55,39.22,6,5.29,-8.38,-2.62,0.84,0.0957,从未跌破（观测期内）,2026-07-02,53.91,0.4458,0.698,0.5374,0.6675,0.9757,0.1044,0.416
000536,华映科技,112.18,True,4.06,3.63,4,11.92,-15.6,-7.02,11.92,0.138,从未跌破（观测期内）,2026-07-02,63.46,0.6538,0.9236,0.9076,0.7923,0.812,0.0,0.4157
002617,露笑科技,180.25,True,9.6,9.1,10,14.21,-12.69,0.11,5.47,0.2985,从未跌破（观测期内）,2026-07-02,67.13,0.6882,-0.0621,0.6449,0.5881,0.7304,0.0,0.4125
603011,合锻智能,159.35,True,32.23,33.41,18,41.12,-4.29,20.55,-3.53,0.4482,从未跌破（观测期内）,2026-07-02,47.46,-0.3637,0.1624,1.0239,0.2649,0.8325,0.0,0.412
603217,元利科技,48.03,True,23.08,23.35,0,-1.14,-16.98,-8.81,-1.14,0.0,从未跌破（观测期内）,2026-07-02,49.39,0.5596,0.4197,0.3604,0.7037,0.8753,0.3993,0.4109
600879,航天电子,690.54,True,20.93,20.39,5,5.44,-15.89,-3.55,2.64,0.0568,从未跌破（观测期内）,2026-07-02,55.81,0.6058,0.8054,0.6161,0.7635,0.982,0.0,0.41
603533,掌阅科技,90.41,True,20.6,21.18,2,1.91,-18.18,-8.33,-2.75,0.0,从未跌破（观测期内）,2026-07-02,54.24,0.7792,0.4543,0.6136,0.8492,0.9831,0.0,0.4089
000818,航锦科技,98.86,True,15.02,13.34,6,12.61,-16.19,-6.02,12.61,0.195,从未跌破（观测期内）,2026-07-02,66.42,0.5406,2.4656,0.7923,0.7243,0.7463,0.0,0.4083
002993,奥海科技,152.46,True,63.94,66.2,17,11.24,-3.92,2.94,-3.42,0.279,从未跌破（观测期内）,2026-07-02,48.8,0.4029,0.1254,0.8552,0.4919,0.8622,0.0,0.407
002335,科华数据,249.45,True,37.81,39.11,7,12.12,-15.51,-3.06,-3.33,0.0,从未跌破（观测期内）,2026-07-02,56.65,0.7621,0.674,0.7366,0.8572,0.9633,0.0,0.407
003031,中瓷电子,542.21,True,159.4,164.01,12,29.09,-11.36,5.73,-2.81,0.2638,从未跌破（观测期内）,2026-07-02,55.86,0.4461,-0.1289,0.8828,0.4161,0.9809,0.0,0.4057
002031,巨轮智能,110.99,True,5.8,5.92,0,-2.07,-16.91,-8.98,-2.07,0.0,从未跌破（观测期内）,2026-07-02,51.0,0.8195,0.834,0.6973,0.8917,0.9112,0.0,0.4052
603267,鸿远电子,163.63,True,70.81,73.45,19,27.8,-8.24,7.06,-3.59,0.3889,从未跌破（观测期内）,2026-07-02,54.08,0.283,-0.3886,0.9483,0.2143,0.9796,0.0,0.405
001223,欧克科技,30.07,True,43.06,47.88,17,14.85,-10.07,4.29,-10.07,0.126,从未跌破（观测期内）,2026-07-02,47.52,0.5811,2.5177,0.8564,0.7487,0.8338,0.0,0.4043
000988,华工科技,1569.79,True,156.2,163.7,16,13.69,-4.58,3.67,-4.58,0.2316,从未跌破（观测期内）,2026-07-02,52.57,0.5137,-0.0479,0.8314,0.4891,0.946,0.0,0.4041
002180,奔图科技,222.54,True,16.36,14.87,4,10.34,-13.83,-5.48,10.03,0.1766,从未跌破（观测期内）,2026-07-02,64.02,0.4766,1.016,0.6936,0.686,0.7996,0.0,0.4021
002459,晶澳科技,299.26,True,9.05,8.44,2,7.24,-16.37,-6.59,7.24,0.048,从未跌破（观测期内）,2026-07-02,53.09,0.5547,3.2267,0.5916,0.7328,0.9575,0.014,0.396
