code,name,market_cap,is_tech,latest_close,latest_ma20,days_above_ma20,max_distance_above_ma20_pct,min_distance_above_ma20_pct,avg_distance_above_ma20_pct,latest_distance_above_ma20_pct,ma20_strength_score,last_breach_date,latest_date,rsi,volume_price_corr,volume_change_22d,volatility_20d,volume_price_score,rsi_score,volatility_score,composite_score
600183,生益科技,4313.69,True,180.15,140.28,22,40.61,14.39,27.12,28.42,0.85,从未跌破（观测期内）,2026-06-17,80.37,0.3701,0.5341,0.7534,0.622,0.4363,0.0,0.5828
000988,华工科技,1713.6,True,170.51,156.93,16,24.69,-3.44,7.44,8.66,0.6571,从未跌破（观测期内）,2026-06-17,53.13,0.3579,0.1405,0.777,0.4709,0.9585,0.0,0.5723
600996,贵广网络,120.32,True,9.65,9.13,14,10.75,-4.89,2.72,5.71,0.4436,从未跌破（观测期内）,2026-06-17,53.33,0.6792,0.7163,0.6512,0.8075,0.963,0.0,0.5719
002925,盈趣科技,159.73,True,21.85,21.2,18,8.93,-6.02,2.75,3.09,0.4745,从未跌破（观测期内）,2026-06-17,63.38,0.6776,1.2957,0.5336,0.8065,0.8138,0.1107,0.5708
603488,展鹏科技,38.48,True,13.18,11.82,12,11.5,-7.66,1.02,11.5,0.4683,从未跌破（观测期内）,2026-06-17,61.97,0.7502,2.9534,0.6658,0.8501,0.8451,0.0,0.5689
001229,魅视科技,20.23,True,27.43,26.45,14,7.75,-8.04,1.25,3.72,0.3616,从未跌破（观测期内）,2026-06-17,60.36,0.7663,3.7182,0.4689,0.8598,0.8809,0.2185,0.5686
002281,光迅科技,1888.81,True,242.0,215.23,17,43.11,-5.2,10.13,12.44,0.7705,从未跌破（观测期内）,2026-06-17,61.97,0.4371,-0.2529,0.808,0.3611,0.845,0.0,0.5675
603236,移远通信,201.77,True,55.08,55.53,17,7.5,-2.23,2.36,-0.81,0.3696,从未跌破（观测期内）,2026-06-17,49.5,0.7528,0.7362,0.4861,0.8517,0.8779,0.1898,0.5648
000823,超声电子,131.4,True,22.11,17.58,16,25.74,-5.42,5.3,25.74,0.637,从未跌破（观测期内）,2026-06-17,72.28,0.5726,1.7472,0.7974,0.7436,0.6161,0.0,0.5639
002937,兴瑞科技,126.34,True,40.71,35.2,15,16.15,-7.65,3.44,15.66,0.5745,从未跌破（观测期内）,2026-06-17,77.27,0.8467,0.4808,0.5727,0.9004,0.5051,0.0456,0.5628
001223,欧克科技,34.8,True,49.83,44.81,15,11.19,-11.13,1.62,11.19,0.5291,从未跌破（观测期内）,2026-06-17,60.26,0.6204,0.314,0.8528,0.6978,0.883,0.0,0.5627
605186,健麾信息,44.68,True,32.85,28.86,22,25.21,8.73,14.0,13.82,0.8673,从未跌破（观测期内）,2026-06-17,75.04,0.5025,-0.2736,0.5732,0.3921,0.5547,0.0447,0.5626
000831,中国稀土,627.08,True,59.09,53.23,10,15.27,-8.66,0.22,11.01,0.4145,从未跌破（观测期内）,2026-06-17,64.24,0.8972,0.7395,0.5889,0.9383,0.7947,0.0185,0.5621
600601,方正科技,598.44,True,14.35,12.78,11,12.28,-6.4,0.97,12.28,0.4492,从未跌破（观测期内）,2026-06-17,60.74,0.7152,0.7817,0.708,0.8291,0.8724,0.0,0.5615
002456,欧菲光,319.15,True,9.62,9.29,14,9.97,-5.91,1.86,3.57,0.3685,从未跌破（观测期内）,2026-06-17,50.0,0.8508,1.7576,0.5902,0.9105,0.8889,0.0163,0.5552
600563,法拉电子,382.61,True,170.05,161.47,17,32.55,-9.81,11.51,5.31,0.6533,从未跌破（观测期内）,2026-06-17,48.36,0.182,0.453,0.9567,0.4904,0.8524,0.0,0.5544
600345,长江通信,128.06,True,60.53,54.21,13,18.07,-11.61,1.22,11.66,0.4872,从未跌破（观测期内）,2026-06-17,67.9,0.7734,0.6348,0.7668,0.864,0.7134,0.0,0.5536
603002,宏昌电子,263.11,True,23.2,17.55,21,32.17,-7.73,8.76,32.17,0.8032,从未跌破（观测期内）,2026-06-17,67.9,0.191,0.0961,1.0159,0.353,0.7133,0.0,0.5522
603386,骏亚科技,59.26,True,18.16,17.04,22,12.64,0.89,6.79,6.59,0.755,从未跌破（观测期内）,2026-06-17,66.72,0.4797,-0.5012,0.4798,0.2878,0.7396,0.2003,0.5519
002080,中材科技,1382.94,True,82.41,67.92,12,21.34,-12.15,4.47,21.34,0.5527,从未跌破（观测期内）,2026-06-17,56.12,0.2317,0.9644,1.0256,0.539,0.9751,0.0,0.5509
603890,春秋电子,112.11,True,24.89,25.2,15,38.08,-7.49,11.37,-1.23,0.4579,从未跌破（观测期内）,2026-06-17,55.44,0.4642,0.7372,1.071,0.6785,0.9902,0.0,0.5508
001389,广合科技,313.25,True,205.8,185.72,13,10.81,-5.85,1.86,10.81,0.5099,从未跌破（观测期内）,2026-06-17,60.19,0.457,0.639,0.7423,0.6742,0.8847,0.0,0.5495
002552,宝鼎科技,265.91,True,72.16,56.59,22,60.52,5.75,36.85,27.51,0.85,从未跌破（观测期内）,2026-06-17,68.55,-0.3772,0.1761,1.0118,0.2704,0.6988,0.0,0.5474
600522,中天科技,1874.05,True,54.91,46.14,19,24.26,-4.86,9.2,19.02,0.7823,从未跌破（观测期内）,2026-06-17,72.66,0.4493,-0.0507,0.8739,0.4493,0.6075,0.0,0.5468
603256,宏和科技,2277.61,True,258.9,198.18,22,34.23,9.56,21.44,30.64,0.85,从未跌破（观测期内）,2026-06-17,70.45,-0.3146,0.2387,0.9754,0.2955,0.6566,0.0,0.5452
003026,中晶科技,52.79,True,36.52,32.27,10,13.19,-9.56,0.76,13.19,0.4282,从未跌破（观测期内）,2026-06-17,61.2,0.6756,2.125,0.8715,0.8054,0.8623,0.0,0.5451
001339,智微智能,143.7,True,115.39,103.95,12,23.89,-7.61,2.87,11.0,0.5127,从未跌破（观测期内）,2026-06-17,61.83,0.7403,0.0844,0.6294,0.678,0.8482,0.0,0.5442
000700,模塑科技,146.52,True,15.96,15.53,19,21.15,-5.48,8.15,2.74,0.5744,从未跌破（观测期内）,2026-06-17,56.63,0.6045,-0.1949,0.9061,0.4848,0.9638,0.0,0.5437
600584,长电科技,1463.03,True,81.76,77.07,18,53.6,-7.72,18.04,6.08,0.6885,从未跌破（观测期内）,2026-06-17,46.91,0.4017,-0.0728,0.9249,0.4119,0.8202,0.0,0.5424
002156,通富微电,1020.03,True,67.22,65.37,14,28.88,-11.6,6.24,2.84,0.4495,从未跌破（观测期内）,2026-06-17,47.73,0.7242,0.3316,0.9237,0.7672,0.8385,0.0,0.5393
000969,安泰科技,256.69,True,24.45,22.83,11,14.11,-6.94,2.46,7.11,0.4142,从未跌破（观测期内）,2026-06-17,46.17,0.7489,2.4188,0.7292,0.8493,0.8037,0.0,0.5388
605588,冠石科技,46.09,True,63.05,57.45,10,14.38,-15.38,-1.51,9.75,0.3651,从未跌破（观测期内）,2026-06-17,50.77,0.7387,1.4445,0.8471,0.8432,0.9061,0.0,0.5381
002428,云南锗业,648.2,True,99.26,88.18,12,16.34,-11.63,2.2,12.56,0.4959,从未跌破（观测期内）,2026-06-17,57.62,0.5764,0.1469,1.0019,0.6046,0.9417,0.0,0.5379
002446,盛路通信,99.19,True,11.7,10.41,12,13.75,-9.48,0.27,12.42,0.4476,从未跌破（观测期内）,2026-06-17,61.64,0.5846,1.6557,0.7221,0.7508,0.8526,0.0,0.5372
605058,澳弘电子,59.31,True,41.5,38.78,13,9.02,-7.58,1.24,7.03,0.4135,从未跌破（观测期内）,2026-06-17,51.47,0.5701,1.0962,0.6203,0.7421,0.9214,0.0,0.5352
603181,皇马科技,92.54,True,15.72,14.36,8,14.47,-8.54,-0.63,9.47,0.3481,从未跌破（观测期内）,2026-06-17,63.82,0.8302,0.5307,0.5603,0.8981,0.8039,0.0662,0.5345
603039,泛微网络,126.69,True,41.18,41.19,14,20.18,-5.82,4.21,-0.01,0.3277,从未跌破（观测期内）,2026-06-17,56.67,0.7229,2.1352,0.887,0.8337,0.9628,0.0,0.5321
002371,北方华创,5100.34,True,704.22,643.37,15,21.82,-5.98,6.86,9.46,0.6467,从未跌破（观测期内）,2026-06-17,57.91,0.3739,-0.3524,0.5448,0.2834,0.9354,0.092,0.5304
001308,康冠科技,100.37,True,20.6,21.04,15,9.05,-5.36,1.88,-2.1,0.2639,从未跌破（观测期内）,2026-06-17,46.53,0.7883,2.2411,0.4271,0.873,0.8118,0.2882,0.5294
601985,中国核电,1756.15,True,9.3,9.04,13,3.01,-3.67,0.28,2.89,0.3665,从未跌破（观测期内）,2026-06-17,70.91,0.5032,0.2634,0.2031,0.6073,0.6465,0.6614,0.5269
002955,鸿合科技,66.21,True,33.84,27.28,13,24.04,-7.15,6.56,24.04,0.6209,从未跌破（观测期内）,2026-06-17,90.25,0.8127,1.5766,0.5509,0.8876,0.2168,0.0819,0.5259
603135,中重科技,80.2,True,12.74,12.22,9,31.46,-13.08,2.13,4.25,0.3025,从未跌破（观测期内）,2026-06-17,60.39,0.8564,2.3635,1.0068,0.9138,0.8803,0.0,0.5255
001335,信凯科技,12.36,True,48.38,47.69,14,8.26,-5.18,0.9,1.45,0.3269,从未跌破（观测期内）,2026-06-17,60.16,0.6576,1.1183,0.5365,0.7946,0.8854,0.1058,0.5224
603125,常青科技,114.97,True,28.4,25.17,11,25.53,-7.94,3.33,12.83,0.5084,从未跌破（观测期内）,2026-06-17,67.02,0.7853,-0.0115,0.6366,0.6666,0.7328,0.0,0.5166
603986,兆易创新,3913.84,True,586.04,495.7,22,40.45,1.1,17.37,18.23,0.85,从未跌破（观测期内）,2026-06-17,67.83,-0.0199,-0.1744,0.8518,0.1302,0.715,0.0,0.5156
603228,景旺电子,788.05,True,80.76,77.35,12,17.28,-9.9,1.98,4.4,0.3506,从未跌破（观测期内）,2026-06-17,49.44,0.6547,0.7564,0.7856,0.7928,0.8765,0.0,0.5138
600498,烽火通信,975.08,True,76.68,56.95,13,34.65,-12.25,4.19,34.65,0.5615,从未跌破（观测期内）,2026-06-17,78.89,0.6042,0.705,0.881,0.7625,0.469,0.0,0.5091
603679,华体科技,34.61,True,19.48,17.71,16,14.61,-4.99,5.17,9.99,0.6335,从未跌破（观测期内）,2026-06-17,66.67,0.4367,-0.4838,0.4661,0.2685,0.7407,0.2232,0.5022
002384,东山精密,3561.74,True,256.92,221.99,17,15.74,-9.9,4.65,15.74,0.6366,从未跌破（观测期内）,2026-06-17,61.23,-0.0572,0.2456,0.9186,0.2982,0.8616,0.0,0.5015
600228,返利科技,37.11,True,8.92,6.7,12,33.21,-6.45,3.75,33.21,0.5346,从未跌破（观测期内）,2026-06-16,83.29,0.7277,4.1912,0.6782,0.8366,0.3713,0.0,0.4973
600360,华微电子,116.96,True,12.18,11.91,15,16.97,-9.42,4.31,2.3,0.4039,从未跌破（观测期内）,2026-06-17,49.53,0.3831,2.1801,0.9915,0.6299,0.8785,0.0,0.4947
601869,长飞光纤,1871.19,True,460.5,420.4,17,19.84,-5.46,5.43,9.54,0.6447,从未跌破（观测期内）,2026-06-17,65.7,0.3285,-0.1913,0.8638,0.3206,0.7622,0.0,0.4905
003031,中瓷电子,545.14,True,160.26,147.26,10,24.85,-11.36,1.01,8.83,0.4049,从未跌破（观测期内）,2026-06-17,55.92,0.6446,-0.1408,0.674,0.5304,0.9796,0.0,0.4905
000070,特发信息,177.0,True,20.66,18.33,5,12.73,-11.05,-3.26,12.73,0.2481,从未跌破（观测期内）,2026-06-17,61.08,0.7632,0.8846,0.8568,0.8579,0.8648,0.0,0.4867
002245,蔚蓝锂芯,332.08,True,20.67,20.6,19,33.46,-5.05,12.12,0.32,0.5603,从未跌破（观测期内）,2026-06-17,45.79,0.5642,-0.3175,0.7739,0.4115,0.7953,0.0,0.4861
002935,天奥电子,91.67,True,22.15,20.24,5,10.28,-11.44,-2.63,9.46,0.2504,从未跌破（观测期内）,2026-06-17,61.01,0.7078,0.779,0.5776,0.8247,0.8665,0.0374,0.4852
002823,凯中精密,37.54,True,17.15,18.09,15,19.24,-7.47,4.66,-5.19,0.2254,从未跌破（观测期内）,2026-06-17,47.53,0.8528,1.8513,0.7774,0.9117,0.834,0.0,0.4849
002741,光华科技,168.16,True,39.44,29.06,21,35.7,-1.3,13.8,35.7,0.8341,从未跌破（观测期内）,2026-06-17,67.6,-0.1919,-0.4459,0.9889,0.0216,0.72,0.0,0.483
002654,万润科技,144.2,True,17.06,16.07,11,22.97,-13.75,0.57,6.17,0.3434,从未跌破（观测期内）,2026-06-17,53.26,0.8534,-0.2836,0.6608,0.5986,0.9614,0.0,0.4793
002426,胜利精密,139.17,True,4.09,3.66,6,12.64,-10.62,-1.29,11.72,0.3131,从未跌破（观测期内）,2026-06-17,62.98,0.5849,1.164,0.7467,0.7509,0.8226,0.0,0.4775
603083,剑桥科技,560.24,True,203.29,192.32,14,15.77,-10.64,2.44,5.7,0.4264,从未跌破（观测期内）,2026-06-17,50.1,0.4633,0.0862,1.0122,0.5124,0.8911,0.0,0.4769
002362,汉王科技,38.43,True,18.51,17.71,9,11.56,-10.12,-1.62,4.51,0.2153,从未跌破（观测期内）,2026-06-17,59.41,0.7332,0.8364,0.6166,0.8399,0.9019,0.0,0.4765
603296,华勤技术,634.56,True,79.46,76.74,8,11.39,-10.67,-1.22,3.55,0.1889,从未跌破（观测期内）,2026-06-17,55.27,0.7048,0.4615,0.7238,0.8075,0.9941,0.0,0.4762
002831,裕同科技,220.69,True,30.9,28.86,10,12.96,-7.3,1.45,7.05,0.3716,从未跌破（观测期内）,2026-06-17,63.7,0.3262,0.474,0.5274,0.5853,0.8066,0.1211,0.4745
603337,杰克科技,195.65,True,41.3,40.44,9,11.06,-6.25,-0.16,2.13,0.1924,从未跌破（观测期内）,2026-06-17,49.63,0.7381,0.3028,0.4792,0.764,0.8806,0.2014,0.4743
002008,大族激光,1299.62,True,135.84,130.79,11,22.36,-11.31,1.66,3.86,0.3131,从未跌破（观测期内）,2026-06-17,49.89,0.4606,0.769,0.638,0.6763,0.8864,0.0,0.4716
603032,德新科技,59.62,True,25.72,24.06,11,16.77,-8.05,1.03,6.91,0.3735,从未跌破（观测期内）,2026-06-17,42.65,0.4897,0.5505,0.8169,0.6938,0.7255,0.0,0.468
603175,超颖电子,46.82,True,102.97,88.27,2,16.65,-13.68,-4.73,16.65,0.1635,从未跌破（观测期内）,2026-06-17,58.22,0.7751,1.319,0.7296,0.865,0.9285,0.0,0.4673
002222,福晶科技,489.08,True,104.47,97.68,9,10.65,-16.03,-2.73,6.95,0.2486,从未跌破（观测期内）,2026-06-17,47.24,0.8032,0.2926,0.8938,0.7989,0.8276,0.0,0.4647
001266,宏英智能,29.55,True,50.82,48.62,12,29.21,-7.86,5.12,4.52,0.432,从未跌破（观测期内）,2026-06-17,44.42,0.7374,-0.2207,0.6983,0.5541,0.765,0.0,0.4643
603206,嘉环科技,55.3,True,18.12,17.75,11,20.51,-16.12,0.37,2.07,0.236,从未跌破（观测期内）,2026-06-17,51.36,0.7143,0.2707,0.6752,0.7369,0.9192,0.0,0.4625
603738,泰晶科技,227.67,True,59.0,47.7,9,23.68,-12.16,1.97,23.68,0.4425,从未跌破（观测期内）,2026-06-17,67.67,0.6133,-0.0164,0.8791,0.5614,0.7184,0.0,0.461
603327,福蓉科技,112.91,True,10.8,10.34,8,4.49,-6.04,-1.51,4.49,0.2515,从未跌破（观测期内）,2026-06-17,55.5,0.4709,0.3872,0.5883,0.6375,0.9889,0.0195,0.4607
001314,亿道信息,71.55,True,57.52,56.1,14,14.67,-8.84,1.66,2.53,0.3274,从未跌破（观测期内）,2026-06-17,48.0,0.3995,0.7964,0.7371,0.6397,0.8443,0.0,0.4598
002779,中坚科技,140.01,True,84.44,76.1,9,12.75,-10.45,-0.25,10.95,0.387,从未跌破（观测期内）,2026-06-17,69.62,0.4001,0.6664,0.5613,0.6401,0.6752,0.0645,0.4595
603690,至纯科技,110.79,True,28.93,27.5,10,16.13,-11.36,0.88,5.18,0.3106,从未跌破（观测期内）,2026-06-17,54.89,0.7039,-0.252,0.6538,0.5215,0.9975,0.0,0.4541
002849,威星智能,38.82,True,17.74,16.82,5,8.09,-9.22,-2.53,5.45,0.1525,从未跌破（观测期内）,2026-06-17,54.35,0.7148,0.3334,0.5825,0.7623,0.9856,0.0292,0.4531
603516,淳中科技,275.69,True,135.53,120.51,7,12.47,-11.99,-3.63,12.47,0.2705,从未跌破（观测期内）,2026-06-17,61.92,0.6438,0.2735,0.8136,0.6957,0.8461,0.0,0.4514
600545,卓郎智能,117.82,True,6.59,6.68,14,27.16,-17.77,6.71,-1.32,0.3576,从未跌破（观测期内）,2026-06-17,37.44,0.6925,0.2563,0.9065,0.718,0.6097,0.0,0.4445
002957,科瑞技术,240.15,True,57.11,55.69,16,34.39,-7.74,10.28,2.55,0.5683,从未跌破（观测期内）,2026-06-17,43.26,0.1707,-0.1416,1.0327,0.2458,0.739,0.0,0.4366
605218,伟时电子,38.78,True,18.22,17.59,8,16.83,-12.78,-2.03,3.58,0.166,从未跌破（观测期内）,2026-06-17,56.35,0.7042,-0.0551,0.5118,0.6005,0.9701,0.147,0.4326
000727,冠捷科技,133.62,True,2.95,2.87,17,6.8,-11.34,0.87,2.72,0.3617,从未跌破（观测期内）,2026-06-17,50.0,0.0628,0.8377,0.7212,0.4377,0.8889,0.0,0.4319
600353,旭光电子,316.52,True,38.19,26.26,22,45.42,5.88,18.53,45.42,0.85,从未跌破（观测期内）,2026-06-17,80.16,-0.4496,-0.5101,1.0635,0.0,0.4409,0.0,0.4282
002979,雷赛智能,124.1,True,55.96,55.03,9,37.58,-10.98,2.67,1.7,0.2523,从未跌破（观测期内）,2026-06-17,47.55,0.8931,-0.5869,0.4957,0.5359,0.8344,0.1738,0.4278
002049,紫光国微,679.61,True,80.0,77.48,9,8.88,-11.79,-1.04,3.26,0.1986,从未跌破（观测期内）,2026-06-17,40.46,0.7785,0.458,0.6262,0.8503,0.6769,0.0,0.4274
600582,天地科技,207.34,True,5.01,5.18,7,2.29,-3.94,-1.06,-3.32,0.0934,从未跌破（观测期内）,2026-06-17,43.96,0.5559,0.1872,0.2715,0.6084,0.7546,0.5475,0.4225
002059,云南旅游,43.06,True,4.38,4.52,6,5.76,-6.92,-2.15,-3.0,0.0156,从未跌破（观测期内）,2026-06-17,47.76,0.6738,0.3859,0.3671,0.7586,0.8391,0.3881,0.422
601138,工业富联,14414.75,True,72.64,72.69,16,16.06,-3.31,4.35,-0.07,0.3616,从未跌破（观测期内）,2026-06-17,46.52,0.6425,-0.3431,0.6534,0.4482,0.8116,0.0,0.419
002635,安洁科技,72.66,True,18.37,17.43,12,11.44,-8.94,1.17,5.37,0.3546,从未跌破（观测期内）,2026-06-17,57.22,0.5147,-0.4042,0.678,0.3471,0.9508,0.0,0.4188
603004,鼎龙科技,12.54,True,21.3,19.84,8,7.65,-9.43,-2.09,7.36,0.2589,从未跌破（观测期内）,2026-06-17,60.69,0.4259,0.1277,0.5534,0.5066,0.8735,0.0777,0.4166
605258,协和电子,32.77,True,37.24,35.55,9,4.76,-10.06,-1.91,4.76,0.2457,从未跌破（观测期内）,2026-06-17,47.17,0.2884,0.6744,0.5638,0.5731,0.826,0.0603,0.4158
002326,永太科技,180.95,True,22.39,22.1,5,3.51,-10.34,-3.43,1.3,0.0556,从未跌破（观测期内）,2026-06-17,57.59,0.8126,0.1871,0.5435,0.7624,0.9425,0.0942,0.4155
001301,尚太科技,172.37,True,92.8,90.67,20,13.16,-5.99,5.49,2.35,0.5151,从未跌破（观测期内）,2026-06-17,50.16,0.0463,-0.3116,0.5823,0.1031,0.8924,0.0295,0.4147
000063,中兴通讯,1516.0,True,37.64,36.91,10,6.04,-6.55,-0.26,1.98,0.2408,从未跌破（观测期内）,2026-06-17,48.02,0.576,0.1298,0.6693,0.5975,0.8449,0.0,0.4147
603341,龙旗科技,100.87,True,37.89,37.04,9,4.45,-9.19,-1.16,2.28,0.216,从未跌破（观测期内）,2026-06-17,54.39,0.4878,0.003,0.6006,0.4939,0.9865,0.0,0.4072
000777,中核科技,83.81,True,21.86,17.81,3,22.76,-10.43,-5.48,22.76,0.1606,从未跌破（观测期内）,2026-06-17,68.28,0.6607,11.4242,0.717,0.7964,0.705,0.0,0.4043
002577,雷柏科技,50.8,True,18.1,18.25,11,12.38,-5.38,1.26,-0.8,0.1921,从未跌破（观测期内）,2026-06-17,42.49,0.5575,-0.2228,0.3161,0.4454,0.7219,0.4732,0.4035
