code,name,market_cap,is_tech,latest_close,latest_ma20,days_above_ma20,max_distance_above_ma20_pct,min_distance_above_ma20_pct,avg_distance_above_ma20_pct,latest_distance_above_ma20_pct,ma20_strength_score,last_breach_date,latest_date,rsi,volume_price_corr,volume_change_22d,volatility_20d,volume_price_score,rsi_score,volatility_score,composite_score,trend_score,trend_normalized,trend_phase,daily_trend_score,weekly_trend_score,monthly_trend_score
001309,德明利,1420.38,True,860.48,804.18,17,38.54,-5.46,12.89,7.0,0.6955,2026-06-15,2026-07-09,60.81,0.7055,0.4626,0.8891,0.8083,0.8708,0.0,0.7233,0.7786,0.8893,多周期共振看多 ⬆⬆⬆,0.4652,0.75,0.5625
003026,中晶科技,60.67,True,41.97,38.3,19,27.43,-5.76,10.32,9.59,0.792,2026-07-07,2026-07-09,57.1,0.2929,2.0518,0.851,0.5757,0.9533,0.0,0.7231,0.8191,0.9096,多周期共振看多 ⬆⬆⬆,0.5797,0.7408,0.5625
002860,星帅尔,57.37,True,16.68,14.65,18,24.79,-7.78,6.03,13.86,0.6871,2026-06-12,2026-07-09,62.8,0.8517,1.4727,0.6706,0.911,0.8266,0.0,0.722,0.6774,0.8387,多周期共振看多 ⬆⬆⬆,0.6965,0.5544,0.3375
603726,朗迪集团,61.85,True,33.5,30.3,18,24.63,-10.18,7.85,10.56,0.7325,2026-06-12,2026-07-09,61.43,0.7248,0.1643,0.8252,0.7006,0.8571,0.0,0.7202,0.8539,0.9269,多周期共振看多 ⬆⬆⬆,0.7895,0.6375,0.5625
002653,海思科,370.54,True,69.03,59.82,15,45.23,-6.47,12.28,15.41,0.7386,2026-06-18,2026-07-09,69.71,0.9391,3.3778,0.8735,0.9635,0.6731,0.0,0.7202,0.6395,0.8197,多周期共振看多 ⬆⬆⬆,0.5637,0.4273,0.495
600520,三佳科技,60.17,True,37.98,34.15,16,26.47,-12.01,7.13,11.22,0.6827,2026-06-16,2026-07-09,62.89,0.6689,2.0913,0.816,0.8014,0.8247,0.0,0.7172,0.8271,0.9135,多周期共振看多 ⬆⬆⬆,0.665,0.6854,0.5625
603991,领先股份,149.58,True,167.06,136.48,20,27.17,-8.36,11.86,22.4,0.8182,2026-06-10,2026-07-09,74.99,0.598,0.8927,0.8191,0.7588,0.5558,0.0,0.7167,0.8886,0.9443,多周期共振看多 ⬆⬆⬆,0.803,0.7021,0.5625
000811,冰轮环境,539.19,True,55.11,46.35,18,49.99,-6.68,20.9,18.9,0.7864,2026-06-12,2026-07-09,69.99,0.4639,0.5825,0.9728,0.6783,0.6668,0.0,0.7105,0.911,0.9555,多周期共振看多 ⬆⬆⬆,0.8155,0.7408,0.5625
002536,飞龙股份,286.84,True,52.69,47.44,18,22.14,-4.51,8.11,11.08,0.739,2026-06-12,2026-07-09,58.94,0.551,0.2674,0.8948,0.6376,0.9125,0.0,0.7103,0.7936,0.8968,多周期共振看多 ⬆⬆⬆,0.5253,0.7315,0.5625
603650,彤程新材,550.32,True,89.56,78.84,21,46.5,-0.33,20.0,13.59,0.8341,2026-06-09,2026-07-09,67.81,0.4402,1.3726,0.9466,0.6641,0.7153,0.0,0.7087,0.7469,0.8735,多周期共振看多 ⬆⬆⬆,0.538,0.6179,0.5625
603065,宿迁联盛,87.9,True,20.98,17.91,22,68.7,12.98,41.81,17.11,0.85,2026-06-02,2026-07-09,67.47,0.466,1.1743,0.9649,0.6796,0.7229,0.0,0.7076,0.6657,0.8328,多周期共振看多 ⬆⬆⬆,0.5615,0.4194,0.5625
000672,上峰材料,211.33,True,21.8,20.15,16,29.13,-6.36,10.01,8.2,0.7096,2026-07-08,2026-07-09,63.49,0.5958,0.8718,0.7294,0.7575,0.8113,0.0,0.7074,0.7704,0.8852,多周期共振看多 ⬆⬆⬆,0.543,0.6652,0.5625
600584,长电科技,1852.4,True,103.52,91.38,19,29.8,-7.73,10.77,13.29,0.8023,2026-06-15,2026-07-09,62.44,0.4929,0.2275,1.0047,0.5867,0.8346,0.0,0.707,0.7904,0.8952,多周期共振看多 ⬆⬆⬆,0.5707,0.6854,0.5625
605111,新洁能,330.52,True,79.58,77.8,19,40.78,-2.24,13.2,2.29,0.6094,2026-06-12,2026-07-09,55.47,0.6122,0.4989,0.8283,0.7669,0.9896,0.0,0.7029,0.7458,0.8729,多周期共振看多 ⬆⬆⬆,0.5245,0.6271,0.5625
002137,实益达,48.57,True,12.25,10.64,18,17.99,-5.23,7.06,15.16,0.7128,2026-07-06,2026-07-09,63.16,0.5145,0.7188,0.8719,0.7087,0.8187,0.0,0.7026,0.7938,0.8969,多周期共振看多 ⬆⬆⬆,0.8105,0.4875,0.5625
002415,海康威视,3201.52,True,35.39,33.0,17,9.95,-4.09,3.54,7.23,0.5669,2026-06-15,2026-07-09,64.93,0.7856,0.6032,0.4429,0.8713,0.7794,0.2618,0.7004,0.7036,0.8518,多周期共振看多 ⬆⬆⬆,0.5791,0.4875,0.5625
605178,时空科技,91.47,True,92.32,85.62,15,53.64,-5.34,17.68,7.82,0.6842,2026-06-17,2026-07-09,65.61,0.732,2.3702,0.9518,0.8392,0.7642,0.0,0.6998,0.6966,0.8483,多周期共振看多 ⬆⬆⬆,0.5772,0.4737,0.5625
603757,大元泵业,143.87,True,77.12,66.14,15,32.08,-18.38,10.38,16.6,0.7386,2026-06-17,2026-07-09,67.39,0.4629,1.2524,0.9753,0.6777,0.7246,0.0,0.6991,0.8659,0.9329,多周期共振看多 ⬆⬆⬆,0.7107,0.7315,0.5625
000725,京东方Ａ,2882.42,True,8.15,7.32,22,32.26,1.75,16.18,11.26,0.85,2026-05-15,2026-07-09,66.13,0.7295,-0.1752,0.8226,0.5676,0.7527,0.0,0.6976,0.7296,0.8648,多周期共振看多 ⬆⬆⬆,0.538,0.5798,0.5625
603339,四方科技,47.44,True,15.33,14.06,15,16.47,-3.47,4.25,9.01,0.57,2026-06-17,2026-07-09,62.05,0.9344,6.1696,0.6297,0.9606,0.8433,0.0,0.6975,0.6632,0.8316,多周期共振看多 ⬆⬆⬆,0.6478,0.4073,0.495
603928,兴业股份,61.33,True,18.0,13.38,14,34.57,-5.6,9.02,34.57,0.6981,2026-06-25,2026-07-09,73.71,0.8755,15.7166,1.0157,0.9253,0.5843,0.0,0.6954,0.7063,0.8532,多周期共振看多 ⬆⬆⬆,0.6965,0.3929,0.5625
002965,祥鑫科技,97.59,True,51.25,47.07,21,31.19,-0.95,15.73,8.89,0.8062,2026-06-10,2026-07-09,67.99,0.4598,0.4633,0.6777,0.6612,0.7113,0.0,0.6937,0.703,0.8515,多周期共振看多 ⬆⬆⬆,0.7955,0.5256,0.3375
001339,智微智能,159.96,True,98.8,94.66,17,26.67,-7.6,9.18,4.37,0.6092,2026-06-15,2026-07-09,51.08,0.6002,1.0415,0.8369,0.7601,0.9129,0.0,0.6931,0.7709,0.8855,多周期共振看多 ⬆⬆⬆,0.4562,0.7408,0.5625
603283,赛腾股份,254.14,True,72.09,67.08,20,36.97,-3.63,16.29,7.47,0.7549,2026-06-10,2026-07-09,62.69,0.2851,0.6194,0.7991,0.5711,0.8291,0.0,0.6929,0.8226,0.9113,多周期共振看多 ⬆⬆⬆,0.621,0.7131,0.5625
002077,大港股份,116.82,True,20.13,18.16,15,10.86,-8.46,3.21,10.85,0.5688,2026-07-03,2026-07-09,65.66,0.7848,2.3614,0.5077,0.8709,0.7632,0.1538,0.6908,0.7291,0.8645,多周期共振看多 ⬆⬆⬆,0.5032,0.6087,0.5625
600206,有研新材,502.68,True,59.38,50.66,21,68.64,-0.61,30.65,17.22,0.8341,2026-06-09,2026-07-09,66.13,0.1562,1.4348,1.0481,0.4937,0.7526,0.0,0.6895,0.8208,0.9104,多周期共振看多 ⬆⬆⬆,0.6165,0.7131,0.5625
002457,青龙管业,50.19,True,15.06,13.24,18,18.13,-4.35,4.66,13.76,0.6527,2026-06-30,2026-07-09,66.61,0.8703,0.2531,0.6929,0.8234,0.742,0.0,0.6884,0.7326,0.8663,多周期共振看多 ⬆⬆⬆,0.788,0.5521,0.3825
603661,恒林股份,56.04,True,40.3,37.37,19,15.58,-4.9,7.08,7.85,0.6755,2026-06-24,2026-07-09,64.48,0.602,1.1771,0.8528,0.7612,0.7893,0.0,0.6874,0.7126,0.8563,多周期共振看多 ⬆⬆⬆,0.6897,0.4125,0.5625
002049,紫光国微,739.84,True,87.09,81.6,16,13.43,-8.7,3.11,6.73,0.5006,2026-06-16,2026-07-09,61.46,0.9088,0.9801,0.4461,0.9453,0.8564,0.2564,0.6854,0.5363,0.7681,多周期共振看多 ⬆⬆⬆,0.4971,0.415,0.3375
001359,平安电工,68.19,True,113.1,109.74,19,51.7,-2.62,20.28,3.06,0.6288,2026-07-08,2026-07-09,57.58,0.4182,1.4043,0.9106,0.6509,0.9427,0.0,0.6844,0.7933,0.8966,多周期共振看多 ⬆⬆⬆,0.5245,0.7315,0.5625
603690,至纯科技,128.75,True,33.62,32.09,18,25.15,-3.58,9.47,4.75,0.642,2026-06-15,2026-07-09,63.68,0.7865,0.757,0.6607,0.8719,0.8072,0.0,0.6819,0.5503,0.7752,多周期共振看多 ⬆⬆⬆,0.493,0.4494,0.3375
600366,宁波韵升,167.27,True,15.22,14.94,22,17.59,0.5,8.88,1.85,0.6183,2026-06-08,2026-07-09,52.44,0.5993,0.901,0.7682,0.7596,0.9432,0.0,0.6802,0.6101,0.8051,多周期共振看多 ⬆⬆⬆,0.755,0.4237,0.27
002129,TCL中环,445.57,True,11.03,10.63,19,18.65,-3.98,5.91,3.77,0.5442,2026-07-06,2026-07-09,55.31,0.6641,0.531,0.7978,0.7985,0.9931,0.0,0.679,0.6569,0.8285,多周期共振看多 ⬆⬆⬆,0.4379,0.506,0.5625
603155,新亚强,81.19,True,25.71,25.29,22,30.25,0.6,13.92,1.67,0.6417,2026-06-02,2026-07-09,56.27,0.3694,0.9729,1.1033,0.6217,0.9718,0.0,0.6769,0.7146,0.8573,多周期共振看多 ⬆⬆⬆,0.497,0.5821,0.5625
603259,药明康德,2994.4,True,121.07,112.91,17,22.27,-6.7,7.73,7.23,0.6442,2026-06-17,2026-07-09,69.13,0.6737,0.2721,0.5201,0.7131,0.6859,0.1331,0.6762,0.7931,0.8965,多周期共振看多 ⬆⬆⬆,0.5797,0.6837,0.5625
603019,中科曙光,1521.43,True,103.99,92.74,15,22.15,-11.43,3.91,12.13,0.5865,2026-06-17,2026-07-09,64.44,0.9248,1.9174,0.694,0.9549,0.7902,0.0,0.676,0.5241,0.7621,多周期共振看多 ⬆⬆⬆,0.5188,0.3697,0.3375
603986,兆易创新,4435.38,True,663.49,657.62,20,45.34,-6.99,16.63,0.89,0.5905,2026-07-08,2026-07-09,52.8,0.5028,0.3601,1.0723,0.6457,0.9511,0.0,0.6759,0.8159,0.908,多周期共振看多 ⬆⬆⬆,0.6255,0.6946,0.5625
603698,航天工程,214.82,True,40.08,36.91,15,30.83,-13.65,5.95,8.58,0.6017,2026-06-17,2026-07-09,63.19,0.758,0.8637,0.7666,0.8548,0.8181,0.0,0.6753,0.6091,0.8045,多周期共振看多 ⬆⬆⬆,0.4213,0.4151,0.5625
002158,汉钟精机,184.56,True,34.59,33.57,17,19.41,-11.23,6.66,3.05,0.5131,2026-06-15,2026-07-09,50.77,0.8714,0.2956,0.6875,0.8411,0.9059,0.0,0.675,0.7352,0.8676,多周期共振看多 ⬆⬆⬆,0.4293,0.6854,0.5625
002317,众生药业,204.49,True,26.85,24.32,14,22.74,-7.96,5.01,10.41,0.598,2026-06-22,2026-07-09,63.54,0.7579,0.2874,0.7841,0.7697,0.8103,0.0,0.6747,0.7589,0.8795,多周期共振看多 ⬆⬆⬆,0.601,0.5902,0.5625
603269,海鸥股份,73.3,True,16.97,16.48,17,11.29,-2.86,3.34,2.95,0.4507,2026-07-03,2026-07-09,48.23,0.8279,1.5899,0.7038,0.8967,0.8496,0.0,0.6738,0.8541,0.927,多周期共振看多 ⬆⬆⬆,0.6804,0.7315,0.5625
002167,东方锆业,149.09,True,19.65,19.77,21,48.44,-0.62,22.59,-0.62,0.5687,2026-07-09,2026-07-09,58.1,0.6069,0.6833,1.1064,0.7641,0.9312,0.0,0.6736,0.6836,0.8418,多周期共振看多 ⬆⬆⬆,0.497,0.514,0.5625
000551,创元科技,89.35,True,18.44,17.63,14,28.07,-7.95,7.38,4.61,0.5225,2026-06-22,2026-07-09,62.12,0.8356,1.563,0.7655,0.9014,0.8418,0.0,0.6736,0.6821,0.8411,多周期共振看多 ⬆⬆⬆,0.3275,0.656,0.5625
002559,亚威股份,60.28,True,11.96,11.82,17,39.24,-7.79,9.53,1.18,0.5382,2026-06-15,2026-07-09,56.07,0.6523,1.5978,0.8942,0.7914,0.9763,0.0,0.6734,0.6577,0.8288,多周期共振看多 ⬆⬆⬆,0.4062,0.5348,0.5625
002901,大博医疗,129.7,True,44.97,42.39,22,8.95,0.56,3.07,6.09,0.6632,2026-06-08,2026-07-09,63.13,0.8381,1.3982,0.3332,0.9029,0.8194,0.4447,0.6717,-0.002,0.499,多周期方向不一致，观望,0.4279,0.0745,-0.45
603078,江化微,196.71,True,51.01,48.56,21,29.97,-0.7,15.33,5.05,0.7104,2026-07-08,2026-07-09,56.63,0.5756,-0.2745,0.9676,0.4355,0.9638,0.0,0.6706,0.8065,0.9032,多周期共振看多 ⬆⬆⬆,0.625,0.6744,0.5625
000100,TCL科技,1025.48,True,5.36,5.18,21,23.26,-1.9,7.95,3.54,0.6213,2026-07-08,2026-07-09,55.66,0.7202,0.0628,0.8117,0.6572,0.9853,0.0,0.6703,0.6374,0.8187,多周期共振看多 ⬆⬆⬆,0.5425,0.3733,0.5625
603127,昭衍新药,247.67,True,39.29,36.97,15,17.75,-14.36,4.1,6.28,0.4982,2026-06-17,2026-07-09,59.89,0.9111,0.6946,0.6407,0.9467,0.8912,0.0,0.6703,0.5825,0.7913,多周期共振看多 ⬆⬆⬆,0.4947,0.2936,0.5625
002409,雅克科技,665.71,True,209.0,177.95,21,54.21,-1.64,24.62,17.45,0.8341,2026-06-09,2026-07-09,66.8,0.0832,0.4099,0.9987,0.4139,0.7377,0.0,0.6694,0.8061,0.9031,多周期共振看多 ⬆⬆⬆,0.6345,0.6652,0.5625
603068,博通集成,60.84,True,40.08,37.42,15,14.22,-10.33,4.18,7.11,0.5208,2026-06-17,2026-07-09,62.14,0.8228,1.7215,0.4757,0.8937,0.8413,0.2071,0.6692,0.4985,0.7492,多周期共振看多 ⬆⬆⬆,0.4638,0.3605,0.3375
002303,美盈森,41.87,True,4.33,3.89,18,26.41,-7.99,10.52,11.28,0.7864,2026-06-12,2026-07-09,72.09,0.643,7.8264,0.7278,0.7858,0.6202,0.0,0.6667,0.445,0.7225,多周期共振看多 ⬆⬆⬆,0.605,0.1894,0.27
002289,宇顺电子,125.17,True,45.61,43.9,17,16.64,-7.85,4.21,3.9,0.473,2026-06-12,2026-07-09,58.04,0.6241,1.5588,0.6792,0.7745,0.9324,0.0,0.6644,0.822,0.911,多周期共振看多 ⬆⬆⬆,0.6733,0.6669,0.5625
603268,松发股份,366.2,True,157.0,149.3,16,12.55,-5.11,3.21,5.16,0.4736,2026-07-01,2026-07-09,58.0,0.6841,0.5743,0.6717,0.8105,0.9333,0.0,0.6629,0.7503,0.8751,多周期共振看多 ⬆⬆⬆,0.5399,0.6238,0.5625
603950,长源东谷,250.03,True,77.2,74.46,14,27.09,-12.47,7.01,3.67,0.4899,2026-06-18,2026-07-09,58.89,0.5357,1.0585,0.9751,0.7214,0.9136,0.0,0.657,0.8301,0.915,多周期共振看多 ⬆⬆⬆,0.608,0.7408,0.5625
002643,万润股份,172.68,True,19.14,18.71,18,28.45,-11.23,11.06,2.3,0.594,2026-06-12,2026-07-09,58.16,0.5091,0.3776,0.7057,0.6565,0.9298,0.0,0.6562,0.6578,0.8289,多周期共振看多 ⬆⬆⬆,0.4115,0.5304,0.5625
002119,康强电子,130.79,True,34.85,34.97,20,31.96,-4.91,18.34,-0.36,0.5593,2026-07-09,2026-07-09,50.78,0.4165,0.5107,0.8673,0.6499,0.9062,0.0,0.6561,0.7796,0.8898,多周期共振看多 ⬆⬆⬆,0.556,0.6744,0.5625
003004,声迅股份,58.08,True,84.49,72.43,22,22.71,2.03,11.49,16.65,0.85,2026-04-10,2026-07-09,66.97,0.2283,-0.2863,0.7458,0.2225,0.734,0.0,0.6538,0.9538,0.9769,多周期共振看多 ⬆⬆⬆,0.925,0.7408,0.5625
002745,木林森,135.35,True,12.72,11.58,18,20.01,-8.32,7.17,9.89,0.7128,2026-06-12,2026-07-09,60.06,0.5204,-0.1958,0.7856,0.4339,0.8876,0.0,0.6529,0.7531,0.8765,多周期共振看多 ⬆⬆⬆,0.585,0.5913,0.5625
600851,海欣股份,64.3,True,8.71,8.59,15,28.45,-7.37,6.31,1.4,0.4312,2026-07-08,2026-07-09,56.53,0.8936,2.8498,0.8143,0.9362,0.966,0.0,0.652,0.5243,0.7621,多周期共振看多 ⬆⬆⬆,0.2261,0.396,0.5625
603519,立霸股份,38.75,True,14.55,13.93,19,18.03,-4.96,7.86,4.42,0.6092,2026-06-11,2026-07-09,56.43,0.2365,3.1065,0.5871,0.5419,0.9681,0.0215,0.6489,0.6831,0.8416,多周期共振看多 ⬆⬆⬆,0.4905,0.5183,0.5625
603893,瑞芯微,876.91,True,207.36,181.1,15,14.5,-11.56,1.28,14.5,0.5207,2026-06-17,2026-07-09,68.18,0.8224,1.3348,0.5203,0.8934,0.707,0.1328,0.6471,0.543,0.7715,多周期共振看多 ⬆⬆⬆,0.3733,0.536,0.3375
000938,紫光股份,1020.47,True,35.68,28.66,11,24.48,-12.04,2.52,24.48,0.4879,2026-06-29,2026-07-09,69.42,0.8966,1.4689,0.7835,0.938,0.6796,0.0,0.6456,0.6777,0.8388,多周期共振看多 ⬆⬆⬆,0.4768,0.5183,0.5625
603976,正川股份,42.88,True,27.69,27.17,22,20.48,0.79,10.0,1.92,0.6479,2026-06-04,2026-07-09,56.61,0.0866,0.3728,0.936,0.4011,0.9642,0.0,0.6452,0.808,0.904,多周期共振看多 ⬆⬆⬆,0.616,0.6854,0.5625
603290,斯达半导,319.46,True,133.4,131.79,14,22.65,-11.07,4.31,1.22,0.361,2026-07-08,2026-07-09,51.9,0.884,0.5112,0.728,0.9304,0.9312,0.0,0.6445,0.6839,0.8419,多周期共振看多 ⬆⬆⬆,0.3656,0.6271,0.5625
002990,盛视科技,86.69,True,62.81,63.97,16,42.8,-18.8,13.48,-1.81,0.4592,2026-07-09,2026-07-09,57.13,0.5497,0.7189,0.9616,0.7298,0.9526,0.0,0.6423,0.7252,0.8626,多周期共振看多 ⬆⬆⬆,0.3605,0.7223,0.5625
002972,科安达,23.15,True,17.19,17.08,21,29.55,-0.47,16.71,0.65,0.6004,2026-07-08,2026-07-09,53.38,0.1343,0.4679,0.6781,0.4677,0.964,0.0,0.6416,0.7867,0.8933,多周期共振看多 ⬆⬆⬆,0.529,0.7131,0.5625
002025,航天电器,380.16,True,83.76,73.32,12,32.51,-10.52,7.33,14.24,0.6242,2026-06-23,2026-07-09,71.71,0.6205,0.7765,0.7811,0.7723,0.6287,0.0,0.6415,0.6438,0.8219,多周期共振看多 ⬆⬆⬆,0.4115,0.4998,0.5625
001229,魅视科技,33.53,True,45.47,32.33,20,40.63,-1.83,13.82,40.63,0.8182,2026-06-23,2026-07-09,86.16,0.421,6.4566,0.8119,0.6526,0.3075,0.0,0.6413,0.7534,0.8767,多周期共振看多 ⬆⬆⬆,0.8165,0.3934,0.5625
603379,三美股份,407.68,True,66.78,69.66,19,27.09,-4.14,8.69,-4.14,0.4161,2026-07-09,2026-07-09,51.39,0.899,0.5723,0.8609,0.9394,0.9197,0.0,0.6404,0.5177,0.7589,多周期共振看多 ⬆⬆⬆,0.4885,0.2241,0.495
000691,亚太实业,37.5,True,11.6,11.63,19,34.52,-2.74,13.92,-0.29,0.545,2026-07-09,2026-07-09,44.67,0.5551,1.7832,0.731,0.733,0.7704,0.0,0.6398,0.7127,0.8563,多周期共振看多 ⬆⬆⬆,0.5377,0.5429,0.5625
600885,宏发股份,560.69,True,36.23,34.9,15,12.21,-5.96,2.23,3.8,0.3894,2026-06-26,2026-07-09,52.05,0.8701,0.2454,0.6449,0.8203,0.9344,0.0,0.6394,0.7468,0.8734,多周期共振看多 ⬆⬆⬆,0.5902,0.5729,0.5625
600176,中国巨石,2331.32,True,58.7,60.23,20,54.44,-5.41,23.96,-2.55,0.5046,2026-07-09,2026-07-09,55.07,0.2609,1.1722,1.0047,0.5565,0.9984,0.0,0.6388,0.8105,0.9052,多周期共振看多 ⬆⬆⬆,0.547,0.75,0.5625
001256,炜冈科技,30.95,True,28.95,26.59,18,21.06,-4.07,7.14,8.88,0.6869,2026-06-12,2026-07-09,76.74,0.5686,0.0602,0.5441,0.5652,0.5169,0.0932,0.6379,0.8551,0.9275,多周期共振看多 ⬆⬆⬆,0.728,0.6929,0.5625
002774,快意电梯,40.72,True,14.45,13.35,17,22.06,-9.95,7.07,8.24,0.6531,2026-06-15,2026-07-09,63.4,0.2891,0.2075,0.7615,0.4565,0.8133,0.0,0.6369,0.8212,0.9106,多周期共振看多 ⬆⬆⬆,0.6733,0.6652,0.5625
000977,浪潮信息,1261.33,True,85.99,66.84,16,28.64,-11.3,3.25,28.64,0.5859,2026-06-16,2026-07-09,71.86,0.733,1.993,0.7795,0.8398,0.6254,0.0,0.6368,0.5945,0.7973,多周期共振看多 ⬆⬆⬆,0.5795,0.3149,0.495
603580,艾艾精工,40.09,True,30.68,24.93,11,23.05,-8.99,2.26,23.05,0.4815,2026-06-26,2026-07-06,73.93,0.8373,13.6142,0.6848,0.9024,0.5794,0.0,0.6347,0.7827,0.8913,多周期共振看多 ⬆⬆⬆,0.4865,0.7408,0.5625
002079,苏州固锝,111.99,True,13.81,13.73,16,15.42,-6.54,5.51,0.56,0.4063,2026-07-08,2026-07-09,50.77,0.6917,0.3605,0.5796,0.7592,0.9061,0.034,0.6296,0.7322,0.8661,多周期共振看多 ⬆⬆⬆,0.4109,0.6946,0.5625
001270,铖昌科技,336.33,True,164.22,141.3,10,20.01,-11.24,2.97,16.22,0.4833,2026-06-25,2026-07-09,63.47,0.6414,0.7656,0.8872,0.7848,0.8118,0.0,0.6282,0.6355,0.8177,多周期共振看多 ⬆⬆⬆,0.3335,0.5483,0.5625
603087,甘李药业,352.07,True,62.74,58.2,20,17.6,-2.74,4.73,7.8,0.6492,2026-06-26,2026-07-09,62.11,0.8966,0.3557,0.6102,0.8802,0.842,0.0,0.6246,0.0201,0.5101,多周期方向不一致，观望,0.4314,-0.005,-0.2763
